file,class,method,variable,usage
/work/Papiere/finegrained-traceability/datasets/iTrust/code/beans/OperationalProfile.java,edu.ncsu.csc.itrust.beans.OperationalProfile,"setTotalCount/1[java.util.HashMap<edu.ncsu.csc.itrust.enums.TransactionType,java.lang.Integer>]",totalCount,2
/work/Papiere/finegrained-traceability/datasets/iTrust/code/beans/OperationalProfile.java,edu.ncsu.csc.itrust.beans.OperationalProfile,setNumTotalTransactions/1[int],numTransactions,1
/work/Papiere/finegrained-traceability/datasets/iTrust/code/beans/OperationalProfile.java,edu.ncsu.csc.itrust.beans.OperationalProfile,createEmptyMap/0,type,1
/work/Papiere/finegrained-traceability/datasets/iTrust/code/beans/OperationalProfile.java,edu.ncsu.csc.itrust.beans.OperationalProfile,createEmptyMap/0,map,2
/work/Papiere/finegrained-traceability/datasets/iTrust/code/beans/OperationalProfile.java,edu.ncsu.csc.itrust.beans.OperationalProfile,"setPersonnelCount/1[java.util.HashMap<edu.ncsu.csc.itrust.enums.TransactionType,java.lang.Integer>]",personnelCount,2
/work/Papiere/finegrained-traceability/datasets/iTrust/code/beans/OperationalProfile.java,edu.ncsu.csc.itrust.beans.OperationalProfile,setNumPersonnelTransactions/1[int],numPersonnelTransactions,2
/work/Papiere/finegrained-traceability/datasets/iTrust/code/beans/OperationalProfile.java,edu.ncsu.csc.itrust.beans.OperationalProfile,"setPatientCount/1[java.util.HashMap<edu.ncsu.csc.itrust.enums.TransactionType,java.lang.Integer>]",patientCount,2
/work/Papiere/finegrained-traceability/datasets/iTrust/code/beans/OperationalProfile.java,edu.ncsu.csc.itrust.beans.OperationalProfile,setNumPatientTransactions/1[int],numPatientTransactions,2
/work/Papiere/finegrained-traceability/datasets/iTrust/code/beans/PatientBean.java,edu.ncsu.csc.itrust.beans.PatientBean,setIcZip2/1[java.lang.String],icZip2,2
/work/Papiere/finegrained-traceability/datasets/iTrust/code/beans/PatientBean.java,edu.ncsu.csc.itrust.beans.PatientBean,setIcState/1[java.lang.String],icState,2
/work/Papiere/finegrained-traceability/datasets/iTrust/code/beans/PatientBean.java,edu.ncsu.csc.itrust.beans.PatientBean,getAgeInDays/0,e,1
/work/Papiere/finegrained-traceability/datasets/iTrust/code/beans/PatientBean.java,edu.ncsu.csc.itrust.beans.PatientBean,getAgeInDays/0,ageInMs,2
/work/Papiere/finegrained-traceability/datasets/iTrust/code/beans/PatientBean.java,edu.ncsu.csc.itrust.beans.PatientBean,getAgeInDays/0,age,2
/work/Papiere/finegrained-traceability/datasets/iTrust/code/beans/PatientBean.java,edu.ncsu.csc.itrust.beans.PatientBean,setIcName/1[java.lang.String],icName,2
/work/Papiere/finegrained-traceability/datasets/iTrust/code/beans/PatientBean.java,edu.ncsu.csc.itrust.beans.PatientBean,setState/1[java.lang.String],state,2
/work/Papiere/finegrained-traceability/datasets/iTrust/code/beans/PatientBean.java,edu.ncsu.csc.itrust.beans.PatientBean,setDateOfDeathStr/1[java.lang.String],dateOfDeathStr,2
/work/Papiere/finegrained-traceability/datasets/iTrust/code/beans/PatientBean.java,edu.ncsu.csc.itrust.beans.PatientBean,setCity/1[java.lang.String],city,2
/work/Papiere/finegrained-traceability/datasets/iTrust/code/beans/PatientBean.java,edu.ncsu.csc.itrust.beans.PatientBean,setZip2/1[java.lang.String],zip2,2
/work/Papiere/finegrained-traceability/datasets/iTrust/code/beans/PatientBean.java,edu.ncsu.csc.itrust.beans.PatientBean,setPassword/1[java.lang.String],password,2
/work/Papiere/finegrained-traceability/datasets/iTrust/code/beans/PatientBean.java,edu.ncsu.csc.itrust.beans.PatientBean,setBloodType/1[edu.ncsu.csc.itrust.enums.BloodType],bloodType,2
/work/Papiere/finegrained-traceability/datasets/iTrust/code/beans/PatientBean.java,edu.ncsu.csc.itrust.beans.PatientBean,setSecurityAnswer/1[java.lang.String],securityAnswer,2
/work/Papiere/finegrained-traceability/datasets/iTrust/code/beans/PatientBean.java,edu.ncsu.csc.itrust.beans.PatientBean,setPhone3/1[java.lang.String],phone3,2
/work/Papiere/finegrained-traceability/datasets/iTrust/code/beans/PatientBean.java,edu.ncsu.csc.itrust.beans.PatientBean,getAge/0,e,1
/work/Papiere/finegrained-traceability/datasets/iTrust/code/beans/PatientBean.java,edu.ncsu.csc.itrust.beans.PatientBean,getAge/0,ageInMs,1
/work/Papiere/finegrained-traceability/datasets/iTrust/code/beans/PatientBean.java,edu.ncsu.csc.itrust.beans.PatientBean,getAge/0,age,1
/work/Papiere/finegrained-traceability/datasets/iTrust/code/beans/PatientBean.java,edu.ncsu.csc.itrust.beans.PatientBean,setGender/1[edu.ncsu.csc.itrust.enums.Gender],gender,2
/work/Papiere/finegrained-traceability/datasets/iTrust/code/beans/PatientBean.java,edu.ncsu.csc.itrust.beans.PatientBean,setIcID/1[java.lang.String],icID,2
/work/Papiere/finegrained-traceability/datasets/iTrust/code/beans/PatientBean.java,edu.ncsu.csc.itrust.beans.PatientBean,setIcPhone3/1[java.lang.String],icPhone3,2
/work/Papiere/finegrained-traceability/datasets/iTrust/code/beans/PatientBean.java,edu.ncsu.csc.itrust.beans.PatientBean,setIcCity/1[java.lang.String],icCity,2
/work/Papiere/finegrained-traceability/datasets/iTrust/code/beans/PatientBean.java,edu.ncsu.csc.itrust.beans.PatientBean,setZip1/1[java.lang.String],zip1,2
/work/Papiere/finegrained-traceability/datasets/iTrust/code/beans/PatientBean.java,edu.ncsu.csc.itrust.beans.PatientBean,setCreditCardType/1[java.lang.String],creditCardType,2
/work/Papiere/finegrained-traceability/datasets/iTrust/code/beans/PatientBean.java,edu.ncsu.csc.itrust.beans.PatientBean,setEmergencyPhone2/1[java.lang.String],emergencyPhone2,2
/work/Papiere/finegrained-traceability/datasets/iTrust/code/beans/PatientBean.java,edu.ncsu.csc.itrust.beans.PatientBean,setIcPhone2/1[java.lang.String],icPhone2,2
/work/Papiere/finegrained-traceability/datasets/iTrust/code/beans/PatientBean.java,edu.ncsu.csc.itrust.beans.PatientBean,setSecurityQuestion/1[java.lang.String],securityQuestion,2
/work/Papiere/finegrained-traceability/datasets/iTrust/code/beans/PatientBean.java,edu.ncsu.csc.itrust.beans.PatientBean,setMotherMID/1[java.lang.String],motherMID,2
/work/Papiere/finegrained-traceability/datasets/iTrust/code/beans/PatientBean.java,edu.ncsu.csc.itrust.beans.PatientBean,setBloodTypeStr/1[java.lang.String],bloodType,2
/work/Papiere/finegrained-traceability/datasets/iTrust/code/beans/PatientBean.java,edu.ncsu.csc.itrust.beans.PatientBean,setTopicalNotes/1[java.lang.String],topicalNotes,2
/work/Papiere/finegrained-traceability/datasets/iTrust/code/beans/PatientBean.java,edu.ncsu.csc.itrust.beans.PatientBean,getDateOfBirth/0,e,1
/work/Papiere/finegrained-traceability/datasets/iTrust/code/beans/PatientBean.java,edu.ncsu.csc.itrust.beans.PatientBean,setEmergencyPhone3/1[java.lang.String],emergencyPhone3,2
/work/Papiere/finegrained-traceability/datasets/iTrust/code/beans/PatientBean.java,edu.ncsu.csc.itrust.beans.PatientBean,setConfirmPassword/1[java.lang.String],confirmPassword,2
/work/Papiere/finegrained-traceability/datasets/iTrust/code/beans/PatientBean.java,edu.ncsu.csc.itrust.beans.PatientBean,setCauseOfDeath/1[java.lang.String],causeOfDeath,2
/work/Papiere/finegrained-traceability/datasets/iTrust/code/beans/PatientBean.java,edu.ncsu.csc.itrust.beans.PatientBean,setStreetAddress1/1[java.lang.String],streetAddress1,2
/work/Papiere/finegrained-traceability/datasets/iTrust/code/beans/PatientBean.java,edu.ncsu.csc.itrust.beans.PatientBean,setGenderStr/1[java.lang.String],gender,2
/work/Papiere/finegrained-traceability/datasets/iTrust/code/beans/PatientBean.java,edu.ncsu.csc.itrust.beans.PatientBean,setMID/1[long],mid,1
/work/Papiere/finegrained-traceability/datasets/iTrust/code/beans/PatientBean.java,edu.ncsu.csc.itrust.beans.PatientBean,setFatherMID/1[java.lang.String],fatherMID,2
/work/Papiere/finegrained-traceability/datasets/iTrust/code/beans/PatientBean.java,edu.ncsu.csc.itrust.beans.PatientBean,setFirstName/1[java.lang.String],firstName,2
/work/Papiere/finegrained-traceability/datasets/iTrust/code/beans/PatientBean.java,edu.ncsu.csc.itrust.beans.PatientBean,setEmergencyPhone1/1[java.lang.String],emergencyPhone1,2
/work/Papiere/finegrained-traceability/datasets/iTrust/code/beans/PatientBean.java,edu.ncsu.csc.itrust.beans.PatientBean,setDateOfBirthStr/1[java.lang.String],dateOfBirthStr,2
/work/Papiere/finegrained-traceability/datasets/iTrust/code/beans/PatientBean.java,edu.ncsu.csc.itrust.beans.PatientBean,setPhone2/1[java.lang.String],phone2,2
/work/Papiere/finegrained-traceability/datasets/iTrust/code/beans/PatientBean.java,edu.ncsu.csc.itrust.beans.PatientBean,setMessageFilter/1[java.lang.String],messageFilter,2
/work/Papiere/finegrained-traceability/datasets/iTrust/code/beans/PatientBean.java,edu.ncsu.csc.itrust.beans.PatientBean,setStreetAddress2/1[java.lang.String],streetAddress2,2
/work/Papiere/finegrained-traceability/datasets/iTrust/code/beans/PatientBean.java,edu.ncsu.csc.itrust.beans.PatientBean,getAgeInWeeks/0,e,1
/work/Papiere/finegrained-traceability/datasets/iTrust/code/beans/PatientBean.java,edu.ncsu.csc.itrust.beans.PatientBean,getAgeInWeeks/0,ageInMs,2
/work/Papiere/finegrained-traceability/datasets/iTrust/code/beans/PatientBean.java,edu.ncsu.csc.itrust.beans.PatientBean,getAgeInWeeks/0,age,2
/work/Papiere/finegrained-traceability/datasets/iTrust/code/beans/PatientBean.java,edu.ncsu.csc.itrust.beans.PatientBean,setEthnicityStr/1[java.lang.String],ethnicity,2
/work/Papiere/finegrained-traceability/datasets/iTrust/code/beans/PatientBean.java,edu.ncsu.csc.itrust.beans.PatientBean,setIcAddress1/1[java.lang.String],icAddress1,2
/work/Papiere/finegrained-traceability/datasets/iTrust/code/beans/PatientBean.java,edu.ncsu.csc.itrust.beans.PatientBean,setIcPhone1/1[java.lang.String],icPhone1,2
/work/Papiere/finegrained-traceability/datasets/iTrust/code/beans/PatientBean.java,edu.ncsu.csc.itrust.beans.PatientBean,setEmergencyName/1[java.lang.String],emergencyName,2
/work/Papiere/finegrained-traceability/datasets/iTrust/code/beans/PatientBean.java,edu.ncsu.csc.itrust.beans.PatientBean,setCreditCardNumber/1[java.lang.String],creditCardNumber,2
/work/Papiere/finegrained-traceability/datasets/iTrust/code/beans/PatientBean.java,edu.ncsu.csc.itrust.beans.PatientBean,setPhone1/1[java.lang.String],phone1,2
/work/Papiere/finegrained-traceability/datasets/iTrust/code/beans/PatientBean.java,edu.ncsu.csc.itrust.beans.PatientBean,setEthnicity/1[edu.ncsu.csc.itrust.enums.Ethnicity],ethnicity,2
/work/Papiere/finegrained-traceability/datasets/iTrust/code/beans/PatientBean.java,edu.ncsu.csc.itrust.beans.PatientBean,setIcAddress2/1[java.lang.String],icAddress2,2
/work/Papiere/finegrained-traceability/datasets/iTrust/code/beans/PatientBean.java,edu.ncsu.csc.itrust.beans.PatientBean,setEmail/1[java.lang.String],email,2
/work/Papiere/finegrained-traceability/datasets/iTrust/code/beans/PatientBean.java,edu.ncsu.csc.itrust.beans.PatientBean,getDateOfDeath/0,e,1
/work/Papiere/finegrained-traceability/datasets/iTrust/code/beans/PatientBean.java,edu.ncsu.csc.itrust.beans.PatientBean,setIcZip1/1[java.lang.String],icZip1,2
/work/Papiere/finegrained-traceability/datasets/iTrust/code/beans/PatientBean.java,edu.ncsu.csc.itrust.beans.PatientBean,setLastName/1[java.lang.String],lastName,2
/work/Papiere/finegrained-traceability/datasets/iTrust/code/beans/PatientVisitBean.java,edu.ncsu.csc.itrust.beans.PatientVisitBean,setPatient/1[edu.ncsu.csc.itrust.beans.PatientBean],patient,2
/work/Papiere/finegrained-traceability/datasets/iTrust/code/beans/PatientVisitBean.java,edu.ncsu.csc.itrust.beans.PatientVisitBean,setLastOVDateY/1[java.lang.String],lastOVDateY,1
/work/Papiere/finegrained-traceability/datasets/iTrust/code/beans/PatientVisitBean.java,edu.ncsu.csc.itrust.beans.PatientVisitBean,setLastOVDateM/1[java.lang.String],lastOVDateM,1
/work/Papiere/finegrained-traceability/datasets/iTrust/code/beans/PatientVisitBean.java,edu.ncsu.csc.itrust.beans.PatientVisitBean,setPatientName/1[java.lang.String],patientName,1
/work/Papiere/finegrained-traceability/datasets/iTrust/code/beans/PatientVisitBean.java,edu.ncsu.csc.itrust.beans.PatientVisitBean,setAddress1/1[java.lang.String],address1,1
/work/Papiere/finegrained-traceability/datasets/iTrust/code/beans/PatientVisitBean.java,edu.ncsu.csc.itrust.beans.PatientVisitBean,setLastOVDate/1[java.lang.String],lastOVDate,1
/work/Papiere/finegrained-traceability/datasets/iTrust/code/beans/PatientVisitBean.java,edu.ncsu.csc.itrust.beans.PatientVisitBean,setLastOVDateD/1[java.lang.String],lastOVDateD,1
/work/Papiere/finegrained-traceability/datasets/iTrust/code/beans/PatientVisitBean.java,edu.ncsu.csc.itrust.beans.PatientVisitBean,setAddress2/1[java.lang.String],address2,1
/work/Papiere/finegrained-traceability/datasets/iTrust/code/beans/PersonnelBean.java,edu.ncsu.csc.itrust.beans.PersonnelBean,setPassword/1[java.lang.String],password,2
/work/Papiere/finegrained-traceability/datasets/iTrust/code/beans/PersonnelBean.java,edu.ncsu.csc.itrust.beans.PersonnelBean,setFirstName/1[java.lang.String],firstName,2
/work/Papiere/finegrained-traceability/datasets/iTrust/code/beans/PersonnelBean.java,edu.ncsu.csc.itrust.beans.PersonnelBean,setSecurityQuestion/1[java.lang.String],securityQuestion,2
/work/Papiere/finegrained-traceability/datasets/iTrust/code/beans/PersonnelBean.java,edu.ncsu.csc.itrust.beans.PersonnelBean,setEmail/1[java.lang.String],email,2
/work/Papiere/finegrained-traceability/datasets/iTrust/code/beans/PersonnelBean.java,edu.ncsu.csc.itrust.beans.PersonnelBean,setPhone2/1[java.lang.String],phone2,2
/work/Papiere/finegrained-traceability/datasets/iTrust/code/beans/PersonnelBean.java,edu.ncsu.csc.itrust.beans.PersonnelBean,getIndexIn/1[java.util.List<edu.ncsu.csc.itrust.beans.PersonnelBean>],i,4
/work/Papiere/finegrained-traceability/datasets/iTrust/code/beans/PersonnelBean.java,edu.ncsu.csc.itrust.beans.PersonnelBean,getIndexIn/1[java.util.List<edu.ncsu.csc.itrust.beans.PersonnelBean>],list,2
/work/Papiere/finegrained-traceability/datasets/iTrust/code/beans/PersonnelBean.java,edu.ncsu.csc.itrust.beans.PersonnelBean,setZip1/1[java.lang.String],zip1,2
/work/Papiere/finegrained-traceability/datasets/iTrust/code/beans/PersonnelBean.java,edu.ncsu.csc.itrust.beans.PersonnelBean,setRole/1[edu.ncsu.csc.itrust.enums.Role],role,2
/work/Papiere/finegrained-traceability/datasets/iTrust/code/beans/PersonnelBean.java,edu.ncsu.csc.itrust.beans.PersonnelBean,setConfirmPassword/1[java.lang.String],confirmPassword,2
/work/Papiere/finegrained-traceability/datasets/iTrust/code/beans/PersonnelBean.java,edu.ncsu.csc.itrust.beans.PersonnelBean,setZip2/1[java.lang.String],zip2,2
/work/Papiere/finegrained-traceability/datasets/iTrust/code/beans/PersonnelBean.java,edu.ncsu.csc.itrust.beans.PersonnelBean,setStreetAddress2/1[java.lang.String],streetAddress2,2
/work/Papiere/finegrained-traceability/datasets/iTrust/code/beans/PersonnelBean.java,edu.ncsu.csc.itrust.beans.PersonnelBean,setSpecialty/1[java.lang.String],specialty,2
/work/Papiere/finegrained-traceability/datasets/iTrust/code/beans/PersonnelBean.java,edu.ncsu.csc.itrust.beans.PersonnelBean,setPhone1/1[java.lang.String],phone1,2
/work/Papiere/finegrained-traceability/datasets/iTrust/code/beans/PersonnelBean.java,edu.ncsu.csc.itrust.beans.PersonnelBean,setCity/1[java.lang.String],city,2
/work/Papiere/finegrained-traceability/datasets/iTrust/code/beans/PersonnelBean.java,edu.ncsu.csc.itrust.beans.PersonnelBean,setPhone3/1[java.lang.String],phone3,2
/work/Papiere/finegrained-traceability/datasets/iTrust/code/beans/PersonnelBean.java,edu.ncsu.csc.itrust.beans.PersonnelBean,setMID/1[long],mid,1
/work/Papiere/finegrained-traceability/datasets/iTrust/code/beans/PersonnelBean.java,edu.ncsu.csc.itrust.beans.PersonnelBean,setLastName/1[java.lang.String],lastName,2
/work/Papiere/finegrained-traceability/datasets/iTrust/code/beans/PersonnelBean.java,edu.ncsu.csc.itrust.beans.PersonnelBean,setState/1[java.lang.String],state,2
/work/Papiere/finegrained-traceability/datasets/iTrust/code/beans/PersonnelBean.java,edu.ncsu.csc.itrust.beans.PersonnelBean,setAMID/1[long],amid,1
/work/Papiere/finegrained-traceability/datasets/iTrust/code/beans/PersonnelBean.java,edu.ncsu.csc.itrust.beans.PersonnelBean,setStreetAddress1/1[java.lang.String],streetAddress1,2
/work/Papiere/finegrained-traceability/datasets/iTrust/code/beans/PersonnelBean.java,edu.ncsu.csc.itrust.beans.PersonnelBean,setSecurityAnswer/1[java.lang.String],securityAnswer,2
/work/Papiere/finegrained-traceability/datasets/iTrust/code/beans/PersonnelBean.java,edu.ncsu.csc.itrust.beans.PersonnelBean,setMessageFilter/1[java.lang.String],messageFilter,2
/work/Papiere/finegrained-traceability/datasets/iTrust/code/beans/PrescriptionBean.java,edu.ncsu.csc.itrust.beans.PrescriptionBean,setStartDateStr/1[java.lang.String],startDate,1
/work/Papiere/finegrained-traceability/datasets/iTrust/code/beans/PrescriptionBean.java,edu.ncsu.csc.itrust.beans.PrescriptionBean,setVisitID/1[long],visitID,2
/work/Papiere/finegrained-traceability/datasets/iTrust/code/beans/PrescriptionBean.java,edu.ncsu.csc.itrust.beans.PrescriptionBean,equals/1[java.lang.Object],other,3
/work/Papiere/finegrained-traceability/datasets/iTrust/code/beans/PrescriptionBean.java,edu.ncsu.csc.itrust.beans.PrescriptionBean,setDosage/1[int],dosage,2
/work/Papiere/finegrained-traceability/datasets/iTrust/code/beans/PrescriptionBean.java,edu.ncsu.csc.itrust.beans.PrescriptionBean,setEndDateStr/1[java.lang.String],endDate,1
/work/Papiere/finegrained-traceability/datasets/iTrust/code/beans/PrescriptionBean.java,edu.ncsu.csc.itrust.beans.PrescriptionBean,setMedication/1[edu.ncsu.csc.itrust.beans.MedicationBean],medication,2
/work/Papiere/finegrained-traceability/datasets/iTrust/code/beans/PrescriptionBean.java,edu.ncsu.csc.itrust.beans.PrescriptionBean,getStartDate/0,e,0
/work/Papiere/finegrained-traceability/datasets/iTrust/code/beans/PrescriptionBean.java,edu.ncsu.csc.itrust.beans.PrescriptionBean,getEndDate/0,e,0
/work/Papiere/finegrained-traceability/datasets/iTrust/code/beans/PrescriptionBean.java,edu.ncsu.csc.itrust.beans.PrescriptionBean,equals/1[edu.ncsu.csc.itrust.beans.PrescriptionBean],other,7
/work/Papiere/finegrained-traceability/datasets/iTrust/code/beans/PrescriptionBean.java,edu.ncsu.csc.itrust.beans.PrescriptionBean,setInstructions/1[java.lang.String],instruction,1
/work/Papiere/finegrained-traceability/datasets/iTrust/code/beans/PrescriptionBean.java,edu.ncsu.csc.itrust.beans.PrescriptionBean,setId/1[long],id,2
/work/Papiere/finegrained-traceability/datasets/iTrust/code/beans/PrescriptionReportBean.java,edu.ncsu.csc.itrust.beans.PrescriptionReportBean,setPrescription/1[edu.ncsu.csc.itrust.beans.PrescriptionBean],prescription,2
/work/Papiere/finegrained-traceability/datasets/iTrust/code/beans/PrescriptionReportBean.java,edu.ncsu.csc.itrust.beans.PrescriptionReportBean,setOfficeVisit/1[edu.ncsu.csc.itrust.beans.OfficeVisitBean],officeVisit,2
/work/Papiere/finegrained-traceability/datasets/iTrust/code/beans/ProcedureBean.java,edu.ncsu.csc.itrust.beans.ProcedureBean,"ProcedureBean/2[java.lang.String,java.lang.String]",code,1
/work/Papiere/finegrained-traceability/datasets/iTrust/code/beans/ProcedureBean.java,edu.ncsu.csc.itrust.beans.ProcedureBean,"ProcedureBean/2[java.lang.String,java.lang.String]",description,2
/work/Papiere/finegrained-traceability/datasets/iTrust/code/beans/ProcedureBean.java,edu.ncsu.csc.itrust.beans.ProcedureBean,"ProcedureBean/4[java.lang.String,java.lang.String,java.lang.String,java.lang.String]",code,1
/work/Papiere/finegrained-traceability/datasets/iTrust/code/beans/ProcedureBean.java,edu.ncsu.csc.itrust.beans.ProcedureBean,"ProcedureBean/4[java.lang.String,java.lang.String,java.lang.String,java.lang.String]",hcpid,2
/work/Papiere/finegrained-traceability/datasets/iTrust/code/beans/ProcedureBean.java,edu.ncsu.csc.itrust.beans.ProcedureBean,"ProcedureBean/4[java.lang.String,java.lang.String,java.lang.String,java.lang.String]",description,2
/work/Papiere/finegrained-traceability/datasets/iTrust/code/beans/ProcedureBean.java,edu.ncsu.csc.itrust.beans.ProcedureBean,"ProcedureBean/4[java.lang.String,java.lang.String,java.lang.String,java.lang.String]",attribute,2
/work/Papiere/finegrained-traceability/datasets/iTrust/code/beans/ProcedureBean.java,edu.ncsu.csc.itrust.beans.ProcedureBean,setDate/1[java.sql.Date],d,1
/work/Papiere/finegrained-traceability/datasets/iTrust/code/beans/ProcedureBean.java,edu.ncsu.csc.itrust.beans.ProcedureBean,setOvProcedureID/1[long],ovProcedureID,2
/work/Papiere/finegrained-traceability/datasets/iTrust/code/beans/ProcedureBean.java,edu.ncsu.csc.itrust.beans.ProcedureBean,"ProcedureBean/3[java.lang.String,java.lang.String,java.lang.String]",code,1
/work/Papiere/finegrained-traceability/datasets/iTrust/code/beans/ProcedureBean.java,edu.ncsu.csc.itrust.beans.ProcedureBean,"ProcedureBean/3[java.lang.String,java.lang.String,java.lang.String]",description,2
/work/Papiere/finegrained-traceability/datasets/iTrust/code/beans/ProcedureBean.java,edu.ncsu.csc.itrust.beans.ProcedureBean,"ProcedureBean/3[java.lang.String,java.lang.String,java.lang.String]",attribute,2
/work/Papiere/finegrained-traceability/datasets/iTrust/code/beans/ProcedureBean.java,edu.ncsu.csc.itrust.beans.ProcedureBean,setAttribute/1[java.lang.String],attrib,1
/work/Papiere/finegrained-traceability/datasets/iTrust/code/beans/ProcedureBean.java,edu.ncsu.csc.itrust.beans.ProcedureBean,setCPTCode/1[java.lang.String],code,1
/work/Papiere/finegrained-traceability/datasets/iTrust/code/beans/ProcedureBean.java,edu.ncsu.csc.itrust.beans.ProcedureBean,setHcpid/1[java.lang.String],hcpid,2
/work/Papiere/finegrained-traceability/datasets/iTrust/code/beans/ProcedureBean.java,edu.ncsu.csc.itrust.beans.ProcedureBean,ProcedureBean/1[java.lang.String],code,1
/work/Papiere/finegrained-traceability/datasets/iTrust/code/beans/ProcedureBean.java,edu.ncsu.csc.itrust.beans.ProcedureBean,setDescription/1[java.lang.String],description,2
/work/Papiere/finegrained-traceability/datasets/iTrust/code/beans/ReferralBean.java,edu.ncsu.csc.itrust.beans.ReferralBean,setConsultationDetails/1[java.lang.String],consultationDetails,2
/work/Papiere/finegrained-traceability/datasets/iTrust/code/beans/ReferralBean.java,edu.ncsu.csc.itrust.beans.ReferralBean,setId/1[long],id,2
/work/Papiere/finegrained-traceability/datasets/iTrust/code/beans/ReferralBean.java,edu.ncsu.csc.itrust.beans.ReferralBean,setReceiverID/1[long],receiverID,2
/work/Papiere/finegrained-traceability/datasets/iTrust/code/beans/ReferralBean.java,edu.ncsu.csc.itrust.beans.ReferralBean,equals/1[java.lang.Object],other,3
/work/Papiere/finegrained-traceability/datasets/iTrust/code/beans/ReferralBean.java,edu.ncsu.csc.itrust.beans.ReferralBean,setStatus/1[edu.ncsu.csc.itrust.beans.ReferralBean.ReferralStatus],status,2
/work/Papiere/finegrained-traceability/datasets/iTrust/code/beans/ReferralBean.java,edu.ncsu.csc.itrust.beans.ReferralBean,setPatientID/1[long],patientID,2
/work/Papiere/finegrained-traceability/datasets/iTrust/code/beans/ReferralBean.java,edu.ncsu.csc.itrust.beans.ReferralBean,equals/1[edu.ncsu.csc.itrust.beans.ReferralBean],other,6
/work/Papiere/finegrained-traceability/datasets/iTrust/code/beans/ReferralBean.java,edu.ncsu.csc.itrust.beans.ReferralBean,setReferralDetails/1[java.lang.String],referralDetails,2
/work/Papiere/finegrained-traceability/datasets/iTrust/code/beans/ReferralBean.java,edu.ncsu.csc.itrust.beans.ReferralBean,setSenderID/1[long],senderID,2
/work/Papiere/finegrained-traceability/datasets/iTrust/code/beans/RemoteMonitoringDataBean.java,edu.ncsu.csc.itrust.beans.RemoteMonitoringDataBean,RemoteMonitoringDataBean/1[long],patientMID,2
/work/Papiere/finegrained-traceability/datasets/iTrust/code/beans/RemoteMonitoringDataBean.java,edu.ncsu.csc.itrust.beans.RemoteMonitoringDataBean,setLoggedInMID/1[long],patientMID,2
/work/Papiere/finegrained-traceability/datasets/iTrust/code/beans/RemoteMonitoringDataBean.java,edu.ncsu.csc.itrust.beans.RemoteMonitoringDataBean,setDiastolicBloodPressure/1[int],diastolicBloodPressure,2
/work/Papiere/finegrained-traceability/datasets/iTrust/code/beans/RemoteMonitoringDataBean.java,edu.ncsu.csc.itrust.beans.RemoteMonitoringDataBean,setTime/1[java.sql.Timestamp],time,2
/work/Papiere/finegrained-traceability/datasets/iTrust/code/beans/RemoteMonitoringDataBean.java,edu.ncsu.csc.itrust.beans.RemoteMonitoringDataBean,setReporterRole/1[java.lang.String],reporterRole,2
/work/Papiere/finegrained-traceability/datasets/iTrust/code/beans/RemoteMonitoringDataBean.java,edu.ncsu.csc.itrust.beans.RemoteMonitoringDataBean,setGlucoseLevel/1[int],glucoseLevel,2
/work/Papiere/finegrained-traceability/datasets/iTrust/code/beans/RemoteMonitoringDataBean.java,edu.ncsu.csc.itrust.beans.RemoteMonitoringDataBean,setSystolicBloodPressure/1[int],systolicBloodPressure,2
/work/Papiere/finegrained-traceability/datasets/iTrust/code/beans/RemoteMonitoringDataBean.java,edu.ncsu.csc.itrust.beans.RemoteMonitoringDataBean,setReporterMID/1[long],reporterMID,2
/work/Papiere/finegrained-traceability/datasets/iTrust/code/beans/ReportRequestBean.java,edu.ncsu.csc.itrust.beans.ReportRequestBean,setRequestedDate/1[java.util.Date],requestedDate,3
/work/Papiere/finegrained-traceability/datasets/iTrust/code/beans/ReportRequestBean.java,edu.ncsu.csc.itrust.beans.ReportRequestBean,setID/1[long],iD,1
/work/Papiere/finegrained-traceability/datasets/iTrust/code/beans/ReportRequestBean.java,edu.ncsu.csc.itrust.beans.ReportRequestBean,setStatus/1[java.lang.String],status,2
/work/Papiere/finegrained-traceability/datasets/iTrust/code/beans/ReportRequestBean.java,edu.ncsu.csc.itrust.beans.ReportRequestBean,setRequestedDateString/1[java.lang.String],s,1
/work/Papiere/finegrained-traceability/datasets/iTrust/code/beans/ReportRequestBean.java,edu.ncsu.csc.itrust.beans.ReportRequestBean,setRequestedDateString/1[java.lang.String],ex,1
/work/Papiere/finegrained-traceability/datasets/iTrust/code/beans/ReportRequestBean.java,edu.ncsu.csc.itrust.beans.ReportRequestBean,setRequesterMID/1[long],requesterMID,2
/work/Papiere/finegrained-traceability/datasets/iTrust/code/beans/ReportRequestBean.java,edu.ncsu.csc.itrust.beans.ReportRequestBean,setViewedDate/1[java.util.Date],viewedDate,3
/work/Papiere/finegrained-traceability/datasets/iTrust/code/beans/ReportRequestBean.java,edu.ncsu.csc.itrust.beans.ReportRequestBean,setPatientMID/1[long],patientMID,2
/work/Papiere/finegrained-traceability/datasets/iTrust/code/beans/ReportRequestBean.java,edu.ncsu.csc.itrust.beans.ReportRequestBean,setViewedDateString/1[java.lang.String],s,1
/work/Papiere/finegrained-traceability/datasets/iTrust/code/beans/ReportRequestBean.java,edu.ncsu.csc.itrust.beans.ReportRequestBean,setViewedDateString/1[java.lang.String],ex,1
