file,class,method,constructor,line,cbo,wmc,rfc,loc,returnsQty,variablesQty,parametersQty,methodsInvokedQty,methodsInvokedLocalQty,methodsInvokedIndirectLocalQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty,hasJavaDoc
/work/Papiere/finegrained-traceability/datasets/iTrust/code/beans/LOINCbean.java,edu.ncsu.csc.itrust.beans.LOINCbean,setMethodType/1[java.lang.String],false,75,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,1,0,false
/work/Papiere/finegrained-traceability/datasets/iTrust/code/beans/LOINCbean.java,edu.ncsu.csc.itrust.beans.LOINCbean,setTimeAspect/1[java.lang.String],false,52,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,1,0,false
/work/Papiere/finegrained-traceability/datasets/iTrust/code/beans/MedicationBean.java,edu.ncsu.csc.itrust.beans.MedicationBean,MedicationBean/1[java.lang.String],true,17,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,1,0,false
/work/Papiere/finegrained-traceability/datasets/iTrust/code/beans/MedicationBean.java,edu.ncsu.csc.itrust.beans.MedicationBean,getDescription/0,false,44,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,true
/work/Papiere/finegrained-traceability/datasets/iTrust/code/beans/MedicationBean.java,edu.ncsu.csc.itrust.beans.MedicationBean,equals/1[edu.ncsu.csc.itrust.beans.MedicationBean],false,71,1,1,1,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,false
/work/Papiere/finegrained-traceability/datasets/iTrust/code/beans/MedicationBean.java,edu.ncsu.csc.itrust.beans.MedicationBean,getNDCode/0,false,31,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,true
/work/Papiere/finegrained-traceability/datasets/iTrust/code/beans/MedicationBean.java,edu.ncsu.csc.itrust.beans.MedicationBean,getNDCodeFormatted/0,false,52,1,2,4,5,2,1,0,4,1,1,0,0,0,0,1,4,1,1,1,0,0,0,6,1,0,false
/work/Papiere/finegrained-traceability/datasets/iTrust/code/beans/MedicationBean.java,edu.ncsu.csc.itrust.beans.MedicationBean,MedicationBean/0,true,14,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,false
/work/Papiere/finegrained-traceability/datasets/iTrust/code/beans/MedicationBean.java,edu.ncsu.csc.itrust.beans.MedicationBean,"MedicationBean/2[java.lang.String,java.lang.String]",true,21,0,1,0,4,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,7,1,0,false
/work/Papiere/finegrained-traceability/datasets/iTrust/code/beans/MedicationBean.java,edu.ncsu.csc.itrust.beans.MedicationBean,setNDCode/1[java.lang.String],false,35,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,1,0,false
/work/Papiere/finegrained-traceability/datasets/iTrust/code/beans/MedicationBean.java,edu.ncsu.csc.itrust.beans.MedicationBean,hashCode/0,false,66,0,1,0,4,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,5,1,0,false
/work/Papiere/finegrained-traceability/datasets/iTrust/code/beans/MedicationBean.java,edu.ncsu.csc.itrust.beans.MedicationBean,equals/1[java.lang.Object],false,61,1,2,3,3,1,0,1,3,1,1,0,1,0,1,0,0,0,0,0,0,0,0,6,1,0,false
/work/Papiere/finegrained-traceability/datasets/iTrust/code/beans/MedicationBean.java,edu.ncsu.csc.itrust.beans.MedicationBean,setDescription/1[java.lang.String],false,48,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,false
/work/Papiere/finegrained-traceability/datasets/iTrust/code/beans/MessageBean.java,edu.ncsu.csc.itrust.beans.MessageBean,setFrom/1[long],false,68,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11,1,0,true
/work/Papiere/finegrained-traceability/datasets/iTrust/code/beans/MessageBean.java,edu.ncsu.csc.itrust.beans.MessageBean,getRead/0,false,124,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,true
/work/Papiere/finegrained-traceability/datasets/iTrust/code/beans/MessageBean.java,edu.ncsu.csc.itrust.beans.MessageBean,getFrom/0,false,60,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,0,true
/work/Papiere/finegrained-traceability/datasets/iTrust/code/beans/MessageBean.java,edu.ncsu.csc.itrust.beans.MessageBean,setSentDate/1[java.sql.Timestamp],false,116,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,1,0,true
/work/Papiere/finegrained-traceability/datasets/iTrust/code/beans/MessageBean.java,edu.ncsu.csc.itrust.beans.MessageBean,getSentDate/0,false,108,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,true
/work/Papiere/finegrained-traceability/datasets/iTrust/code/beans/MessageBean.java,edu.ncsu.csc.itrust.beans.MessageBean,getParentMessageId/0,false,48,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
/work/Papiere/finegrained-traceability/datasets/iTrust/code/beans/MessageBean.java,edu.ncsu.csc.itrust.beans.MessageBean,setTo/1[long],false,35,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11,1,0,true
/work/Papiere/finegrained-traceability/datasets/iTrust/code/beans/MessageBean.java,edu.ncsu.csc.itrust.beans.MessageBean,getMessageId/0,false,40,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
/work/Papiere/finegrained-traceability/datasets/iTrust/code/beans/MessageBean.java,edu.ncsu.csc.itrust.beans.MessageBean,getBody/0,false,92,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,true
/work/Papiere/finegrained-traceability/datasets/iTrust/code/beans/MessageBean.java,edu.ncsu.csc.itrust.beans.MessageBean,getSubject/0,false,76,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,true
/work/Papiere/finegrained-traceability/datasets/iTrust/code/beans/MessageBean.java,edu.ncsu.csc.itrust.beans.MessageBean,getTo/0,false,27,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,0,true
/work/Papiere/finegrained-traceability/datasets/iTrust/code/beans/MessageBean.java,edu.ncsu.csc.itrust.beans.MessageBean,setParentMessageId/1[long],false,52,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,1,0,false
/work/Papiere/finegrained-traceability/datasets/iTrust/code/beans/MessageBean.java,edu.ncsu.csc.itrust.beans.MessageBean,setBody/1[java.lang.String],false,100,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,1,0,true
/work/Papiere/finegrained-traceability/datasets/iTrust/code/beans/MessageBean.java,edu.ncsu.csc.itrust.beans.MessageBean,setSubject/1[java.lang.String],false,84,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,1,0,true
/work/Papiere/finegrained-traceability/datasets/iTrust/code/beans/MessageBean.java,edu.ncsu.csc.itrust.beans.MessageBean,setRead/1[int],false,132,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,1,0,true
/work/Papiere/finegrained-traceability/datasets/iTrust/code/beans/MessageBean.java,edu.ncsu.csc.itrust.beans.MessageBean,setMessageId/1[long],false,44,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,0,false
/work/Papiere/finegrained-traceability/datasets/iTrust/code/beans/OfficeVisitBean.java,edu.ncsu.csc.itrust.beans.OfficeVisitBean,getProcedures/0,false,79,1,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
/work/Papiere/finegrained-traceability/datasets/iTrust/code/beans/OfficeVisitBean.java,edu.ncsu.csc.itrust.beans.OfficeVisitBean,getPatientID/0,false,44,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
/work/Papiere/finegrained-traceability/datasets/iTrust/code/beans/OfficeVisitBean.java,edu.ncsu.csc.itrust.beans.OfficeVisitBean,setNotes/1[java.lang.String],false,99,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,false
/work/Papiere/finegrained-traceability/datasets/iTrust/code/beans/OfficeVisitBean.java,edu.ncsu.csc.itrust.beans.OfficeVisitBean,setHcpID/1[long],false,91,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,1,0,false
/work/Papiere/finegrained-traceability/datasets/iTrust/code/beans/OfficeVisitBean.java,edu.ncsu.csc.itrust.beans.OfficeVisitBean,getVisitDateStr/0,false,67,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,false
/work/Papiere/finegrained-traceability/datasets/iTrust/code/beans/OfficeVisitBean.java,edu.ncsu.csc.itrust.beans.OfficeVisitBean,OfficeVisitBean/0,true,28,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
/work/Papiere/finegrained-traceability/datasets/iTrust/code/beans/OfficeVisitBean.java,edu.ncsu.csc.itrust.beans.OfficeVisitBean,OfficeVisitBean/1[long],true,36,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,15,1,0,true
/work/Papiere/finegrained-traceability/datasets/iTrust/code/beans/OfficeVisitBean.java,edu.ncsu.csc.itrust.beans.OfficeVisitBean,getNotes/0,false,52,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,false
/work/Papiere/finegrained-traceability/datasets/iTrust/code/beans/OfficeVisitBean.java,edu.ncsu.csc.itrust.beans.OfficeVisitBean,getHospitalID/0,false,115,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,false
/work/Papiere/finegrained-traceability/datasets/iTrust/code/beans/OfficeVisitBean.java,edu.ncsu.csc.itrust.beans.OfficeVisitBean,getVisitDate/0,false,56,0,2,3,10,1,1,0,3,0,0,0,0,1,0,1,0,2,0,1,0,0,0,13,1,0,false
/work/Papiere/finegrained-traceability/datasets/iTrust/code/beans/OfficeVisitBean.java,edu.ncsu.csc.itrust.beans.OfficeVisitBean,getPrescriptions/0,false,75,1,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
/work/Papiere/finegrained-traceability/datasets/iTrust/code/beans/OfficeVisitBean.java,edu.ncsu.csc.itrust.beans.OfficeVisitBean,setPatientID/1[long],false,103,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,1,0,false
/work/Papiere/finegrained-traceability/datasets/iTrust/code/beans/OfficeVisitBean.java,edu.ncsu.csc.itrust.beans.OfficeVisitBean,setHospitalID/1[java.lang.String],false,119,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,1,0,false
/work/Papiere/finegrained-traceability/datasets/iTrust/code/beans/OfficeVisitBean.java,edu.ncsu.csc.itrust.beans.OfficeVisitBean,getID/0,false,40,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
/work/Papiere/finegrained-traceability/datasets/iTrust/code/beans/OfficeVisitBean.java,edu.ncsu.csc.itrust.beans.OfficeVisitBean,getHcpID/0,false,48,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
/work/Papiere/finegrained-traceability/datasets/iTrust/code/beans/OfficeVisitBean.java,edu.ncsu.csc.itrust.beans.OfficeVisitBean,setPrescriptions/1[java.util.List<edu.ncsu.csc.itrust.beans.PrescriptionBean>],false,95,1,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,false
/work/Papiere/finegrained-traceability/datasets/iTrust/code/beans/OfficeVisitBean.java,edu.ncsu.csc.itrust.beans.OfficeVisitBean,setVisitDateStr/1[java.lang.String],false,111,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,1,0,false
/work/Papiere/finegrained-traceability/datasets/iTrust/code/beans/OfficeVisitBean.java,edu.ncsu.csc.itrust.beans.OfficeVisitBean,setProcedures/1[java.util.List<edu.ncsu.csc.itrust.beans.ProcedureBean>],false,107,1,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,false
/work/Papiere/finegrained-traceability/datasets/iTrust/code/beans/OfficeVisitBean.java,edu.ncsu.csc.itrust.beans.OfficeVisitBean,getVisitID/0,false,83,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,false
/work/Papiere/finegrained-traceability/datasets/iTrust/code/beans/OfficeVisitBean.java,edu.ncsu.csc.itrust.beans.OfficeVisitBean,getDiagnoses/0,false,71,1,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
/work/Papiere/finegrained-traceability/datasets/iTrust/code/beans/OfficeVisitBean.java,edu.ncsu.csc.itrust.beans.OfficeVisitBean,setDiagnoses/1[java.util.List<edu.ncsu.csc.itrust.beans.DiagnosisBean>],false,87,1,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,false
/work/Papiere/finegrained-traceability/datasets/iTrust/code/beans/OperationalProfile.java,edu.ncsu.csc.itrust.beans.OperationalProfile,OperationalProfile/0,true,22,1,1,1,5,0,0,0,1,1,1,0,0,0,0,0,0,3,0,0,0,0,0,9,1,0,false
/work/Papiere/finegrained-traceability/datasets/iTrust/code/beans/OperationalProfile.java,edu.ncsu.csc.itrust.beans.OperationalProfile,getTotalCount/0,false,37,1,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
/work/Papiere/finegrained-traceability/datasets/iTrust/code/beans/OperationalProfile.java,edu.ncsu.csc.itrust.beans.OperationalProfile,"setTotalCount/1[java.util.HashMap<edu.ncsu.csc.itrust.enums.TransactionType,java.lang.Integer>]",false,41,1,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,0,false
/work/Papiere/finegrained-traceability/datasets/iTrust/code/beans/OperationalProfile.java,edu.ncsu.csc.itrust.beans.OperationalProfile,setNumTotalTransactions/1[int],false,61,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,1,0,false
/work/Papiere/finegrained-traceability/datasets/iTrust/code/beans/OperationalProfile.java,edu.ncsu.csc.itrust.beans.OperationalProfile,getNumPatientTransactions/0,false,69,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,false
/work/Papiere/finegrained-traceability/datasets/iTrust/code/beans/OperationalProfile.java,edu.ncsu.csc.itrust.beans.OperationalProfile,createEmptyMap/0,false,28,1,2,2,7,1,1,0,2,0,0,1,0,0,0,0,1,1,0,1,0,0,0,7,2,0,false
/work/Papiere/finegrained-traceability/datasets/iTrust/code/beans/OperationalProfile.java,edu.ncsu.csc.itrust.beans.OperationalProfile,getPatientCount/0,false,53,1,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
/work/Papiere/finegrained-traceability/datasets/iTrust/code/beans/OperationalProfile.java,edu.ncsu.csc.itrust.beans.OperationalProfile,getNumTotalTransactions/0,false,65,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,false
/work/Papiere/finegrained-traceability/datasets/iTrust/code/beans/OperationalProfile.java,edu.ncsu.csc.itrust.beans.OperationalProfile,"setPersonnelCount/1[java.util.HashMap<edu.ncsu.csc.itrust.enums.TransactionType,java.lang.Integer>]",false,49,1,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,0,false
/work/Papiere/finegrained-traceability/datasets/iTrust/code/beans/OperationalProfile.java,edu.ncsu.csc.itrust.beans.OperationalProfile,getNumPersonnelTransactions/0,false,77,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,false
/work/Papiere/finegrained-traceability/datasets/iTrust/code/beans/OperationalProfile.java,edu.ncsu.csc.itrust.beans.OperationalProfile,getPersonnelCount/0,false,45,1,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
/work/Papiere/finegrained-traceability/datasets/iTrust/code/beans/OperationalProfile.java,edu.ncsu.csc.itrust.beans.OperationalProfile,setNumPersonnelTransactions/1[int],false,81,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,1,0,false
/work/Papiere/finegrained-traceability/datasets/iTrust/code/beans/OperationalProfile.java,edu.ncsu.csc.itrust.beans.OperationalProfile,"setPatientCount/1[java.util.HashMap<edu.ncsu.csc.itrust.enums.TransactionType,java.lang.Integer>]",false,57,1,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,0,false
/work/Papiere/finegrained-traceability/datasets/iTrust/code/beans/OperationalProfile.java,edu.ncsu.csc.itrust.beans.OperationalProfile,setNumPatientTransactions/1[int],false,73,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,1,0,false
/work/Papiere/finegrained-traceability/datasets/iTrust/code/beans/PatientBean.java,edu.ncsu.csc.itrust.beans.PatientBean,getIcState/0,false,332,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
/work/Papiere/finegrained-traceability/datasets/iTrust/code/beans/PatientBean.java,edu.ncsu.csc.itrust.beans.PatientBean,setIcZip2/1[java.lang.String],false,328,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,0,false
/work/Papiere/finegrained-traceability/datasets/iTrust/code/beans/PatientBean.java,edu.ncsu.csc.itrust.beans.PatientBean,getIcCity/0,false,269,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
/work/Papiere/finegrained-traceability/datasets/iTrust/code/beans/PatientBean.java,edu.ncsu.csc.itrust.beans.PatientBean,setIcState/1[java.lang.String],false,336,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,0,false
/work/Papiere/finegrained-traceability/datasets/iTrust/code/beans/PatientBean.java,edu.ncsu.csc.itrust.beans.PatientBean,getPhone3/0,false,377,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
/work/Papiere/finegrained-traceability/datasets/iTrust/code/beans/PatientBean.java,edu.ncsu.csc.itrust.beans.PatientBean,getEmail/0,false,188,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
/work/Papiere/finegrained-traceability/datasets/iTrust/code/beans/PatientBean.java,edu.ncsu.csc.itrust.beans.PatientBean,getIcPhone3/0,false,519,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
/work/Papiere/finegrained-traceability/datasets/iTrust/code/beans/PatientBean.java,edu.ncsu.csc.itrust.beans.PatientBean,getEmergencyPhone1/0,false,474,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
/work/Papiere/finegrained-traceability/datasets/iTrust/code/beans/PatientBean.java,edu.ncsu.csc.itrust.beans.PatientBean,getCreditCardNumber/0,false,293,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,false
/work/Papiere/finegrained-traceability/datasets/iTrust/code/beans/PatientBean.java,edu.ncsu.csc.itrust.beans.PatientBean,getIcZip1/0,false,316,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
/work/Papiere/finegrained-traceability/datasets/iTrust/code/beans/PatientBean.java,edu.ncsu.csc.itrust.beans.PatientBean,getMID/0,false,348,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
/work/Papiere/finegrained-traceability/datasets/iTrust/code/beans/PatientBean.java,edu.ncsu.csc.itrust.beans.PatientBean,getStreetAddress2/0,false,425,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
/work/Papiere/finegrained-traceability/datasets/iTrust/code/beans/PatientBean.java,edu.ncsu.csc.itrust.beans.PatientBean,getZip2/0,false,461,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
/work/Papiere/finegrained-traceability/datasets/iTrust/code/beans/PatientBean.java,edu.ncsu.csc.itrust.beans.PatientBean,getDateOfDeathStr/0,false,180,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,false
/work/Papiere/finegrained-traceability/datasets/iTrust/code/beans/PatientBean.java,edu.ncsu.csc.itrust.beans.PatientBean,getAgeInDays/0,false,142,0,2,4,13,2,2,0,4,0,0,0,0,1,1,1,5,2,3,1,0,0,0,21,1,0,false
/work/Papiere/finegrained-traceability/datasets/iTrust/code/beans/PatientBean.java,edu.ncsu.csc.itrust.beans.PatientBean,getPhone/0,false,365,1,1,3,3,1,0,0,3,3,1,0,0,0,0,2,0,0,1,0,0,0,0,5,1,0,false
/work/Papiere/finegrained-traceability/datasets/iTrust/code/beans/PatientBean.java,edu.ncsu.csc.itrust.beans.PatientBean,getConfirmPassword/0,false,527,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
/work/Papiere/finegrained-traceability/datasets/iTrust/code/beans/PatientBean.java,edu.ncsu.csc.itrust.beans.PatientBean,setIcName/1[java.lang.String],false,305,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,0,false
/work/Papiere/finegrained-traceability/datasets/iTrust/code/beans/PatientBean.java,edu.ncsu.csc.itrust.beans.PatientBean,setState/1[java.lang.String],false,413,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,false
/work/Papiere/finegrained-traceability/datasets/iTrust/code/beans/PatientBean.java,edu.ncsu.csc.itrust.beans.PatientBean,getCity/0,false,96,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
/work/Papiere/finegrained-traceability/datasets/iTrust/code/beans/PatientBean.java,edu.ncsu.csc.itrust.beans.PatientBean,setDateOfDeathStr/1[java.lang.String],false,184,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,1,0,false
/work/Papiere/finegrained-traceability/datasets/iTrust/code/beans/PatientBean.java,edu.ncsu.csc.itrust.beans.PatientBean,getIcAddress2/0,false,256,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
/work/Papiere/finegrained-traceability/datasets/iTrust/code/beans/PatientBean.java,edu.ncsu.csc.itrust.beans.PatientBean,setCity/1[java.lang.String],false,100,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,false
/work/Papiere/finegrained-traceability/datasets/iTrust/code/beans/PatientBean.java,edu.ncsu.csc.itrust.beans.PatientBean,getIcID/0,false,277,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,false
/work/Papiere/finegrained-traceability/datasets/iTrust/code/beans/PatientBean.java,edu.ncsu.csc.itrust.beans.PatientBean,getStreetAddress1/0,false,417,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
/work/Papiere/finegrained-traceability/datasets/iTrust/code/beans/PatientBean.java,edu.ncsu.csc.itrust.beans.PatientBean,getDateOfBirthStr/0,false,104,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,false
/work/Papiere/finegrained-traceability/datasets/iTrust/code/beans/PatientBean.java,edu.ncsu.csc.itrust.beans.PatientBean,getEmergencyName/0,false,196,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
/work/Papiere/finegrained-traceability/datasets/iTrust/code/beans/PatientBean.java,edu.ncsu.csc.itrust.beans.PatientBean,setZip2/1[java.lang.String],false,465,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,false
/work/Papiere/finegrained-traceability/datasets/iTrust/code/beans/PatientBean.java,edu.ncsu.csc.itrust.beans.PatientBean,setPassword/1[java.lang.String],false,539,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,false
/work/Papiere/finegrained-traceability/datasets/iTrust/code/beans/PatientBean.java,edu.ncsu.csc.itrust.beans.PatientBean,getEmergencyPhone3/0,false,490,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
/work/Papiere/finegrained-traceability/datasets/iTrust/code/beans/PatientBean.java,edu.ncsu.csc.itrust.beans.PatientBean,getPhone1/0,false,369,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
/work/Papiere/finegrained-traceability/datasets/iTrust/code/beans/PatientBean.java,edu.ncsu.csc.itrust.beans.PatientBean,setBloodType/1[edu.ncsu.csc.itrust.enums.BloodType],false,84,1,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,0,false
/work/Papiere/finegrained-traceability/datasets/iTrust/code/beans/PatientBean.java,edu.ncsu.csc.itrust.beans.PatientBean,setSecurityAnswer/1[java.lang.String],false,397,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,0,false
/work/Papiere/finegrained-traceability/datasets/iTrust/code/beans/PatientBean.java,edu.ncsu.csc.itrust.beans.PatientBean,getIcZip/0,false,309,1,3,3,4,2,0,0,3,2,1,0,1,0,0,2,0,0,1,1,0,0,0,6,1,0,false
/work/Papiere/finegrained-traceability/datasets/iTrust/code/beans/PatientBean.java,edu.ncsu.csc.itrust.beans.PatientBean,setPhone3/1[java.lang.String],false,389,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,false
/work/Papiere/finegrained-traceability/datasets/iTrust/code/beans/PatientBean.java,edu.ncsu.csc.itrust.beans.PatientBean,getAge/0,false,130,0,2,4,11,2,2,0,4,0,0,0,0,1,1,1,6,2,3,1,0,0,0,21,1,0,false
/work/Papiere/finegrained-traceability/datasets/iTrust/code/beans/PatientBean.java,edu.ncsu.csc.itrust.beans.PatientBean,setGender/1[edu.ncsu.csc.itrust.enums.Gender],false,244,1,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,false
