file,ID,text,functional,Function,Behavior,Data,OnlyF,F,OnlyQ,Q,UserRelated
SMOS62.txt,SMOS62.txt.description,The student report is displayed,1,0,1,1,1,1,0,0,0
SMOS62.txt,SMOS62.txt.actor,parent,0,0,0,0,0,0,0,0,1
SMOS62.txt,SMOS62.txt.flow_of_events.0,Select the report card,1,0,0,0,1,1,0,0,1
SMOS62.txt,SMOS62.txt.flow_of_events.1,View selected student report cards,1,1,1,1,1,1,0,0,0
SMOS62.txt,SMOS62.txt.flow_of_events.2,Displays the details of the selected report card,1,1,1,1,1,1,0,0,0
SMOS63.txt,SMOS63.txt.postcondition,The information collected in the data collected Connect to the interrupted SMOS server were displayed,1,0,1,0,1,1,0,0,0
SMOS63.txt,SMOS63.txt.precondition,The user is logged in to the system as direction The user click on the Student Monitoring '' button,0,0,0,0,0,0,0,0,1
SMOS63.txt,SMOS63.txt.name,Perform Student Monitoring,1,1,1,1,1,1,0,0,0
SMOS63.txt,SMOS63.txt.description,View students with a number of notes and absences higher than a user-indicated threshold,1,1,1,1,1,1,0,0,0
SMOS63.txt,SMOS63.txt.actor,Direction,0,0,0,0,0,0,0,0,1
SMOS63.txt,SMOS63.txt.flow_of_events.0,Look for students with a number of absences and notes superior to the established threshold,1,0,1,1,1,1,0,0,0
SMOS63.txt,SMOS63.txt.flow_of_events.1,Displays the recovered information,1,0,1,0,1,1,0,0,0
SMOS64.txt,SMOS64.txt.postcondition,The system is viewing the list of registers related to a particular academic year the direction interrupts the operation connection to the SMOS server interrupted,1,0,1,1,1,1,0,0,1
SMOS64.txt,SMOS64.txt.name,View Registers List,1,1,1,1,1,1,0,0,0
SMOS64.txt,SMOS64.txt.description,View the list of registers for an academic year,1,1,1,1,1,1,0,0,0
SMOS64.txt,SMOS64.txt.actor,Direction,0,0,0,0,0,0,0,0,1
SMOS64.txt,SMOS64.txt.flow_of_events.0,Select the academic year,1,0,0,0,1,1,0,0,1
SMOS64.txt,SMOS64.txt.flow_of_events.1,Show a screen for the selection of the academic year of interest,1,1,1,0,1,1,0,0,0
SMOS64.txt,SMOS64.txt.flow_of_events.2,Search in the archive all the digital registers of that year and displays them associated with the class to which they belong,1,0,1,1,1,1,0,0,0
SMOS64.txt,SMOS64.txt.precondition,The user must be logged in to the system as direction the user click on the Digital Register '' button,0,0,0,0,0,0,0,0,1
SMOS65.txt,SMOS65.txt.postcondition,The class registry information Connection to the SMOS server interrupted were shown,1,0,1,1,1,1,0,0,0
SMOS65.txt,SMOS65.txt.precondition,The user is logged in to the system direction the user took the case viewelcoregistri '' and the system is displaying the list of all the registers of a particular academic year the user clicks the Register '' button associated with oneclasses,0,0,0,0,0,0,0,0,1
SMOS65.txt,SMOS65.txt.name,View Register,1,0,1,1,1,1,0,0,0
SMOS65.txt,SMOS65.txt.description,Details for the registry of a class,1,0,0,1,1,1,0,0,0
SMOS65.txt,SMOS65.txt.actor,Direction,0,0,0,0,0,0,0,0,1
SMOS65.txt,SMOS65.txt.flow_of_events.0,Review the information contained in the registry organized by date,1,0,1,0,1,1,0,0,0
SMOS65.txt,SMOS65.txt.flow_of_events.1,In particular for the selected date the list of students specifying absent present delayed and a form from which it is possible to manage justifications and disciplinary notes,1,0,1,1,1,1,0,0,0
SMOS66.txt,SMOS66.txt.precondition,The user has been logged in to the system as direction The user click on the Online report cards '' button,0,0,0,0,0,0,0,0,1
SMOS66.txt,SMOS66.txt.postcondition,The system displays a student 's report The user stops the connection to the SMOS server interrupted,1,0,1,1,1,1,0,0,1
SMOS66.txt,SMOS66.txt.name,View One Page,1,1,1,1,1,1,0,0,0
SMOS66.txt,SMOS66.txt.description,Display of a report card,1,1,1,1,1,1,0,0,0
SMOS66.txt,SMOS66.txt.actor,Direction,0,0,0,0,0,0,0,0,1
SMOS66.txt,SMOS66.txt.flow_of_events.0,Select the academic year,1,0,0,0,1,1,0,0,1
SMOS66.txt,SMOS66.txt.flow_of_events.1,Choose the pupil class whose report card wants to display,1,0,0,0,1,1,0,0,1
SMOS66.txt,SMOS66.txt.flow_of_events.2,Select the student to which the report card is displayed and the quadrimestre of interest by clicking on the relevant key,1,0,0,0,1,1,0,0,1
SMOS66.txt,SMOS66.txt.flow_of_events.3,Displays the list of classes in the system with a report cards '' button next to each class,1,1,1,1,1,1,0,0,0
SMOS66.txt,SMOS66.txt.flow_of_events.4,Displays the list of class students chosen by the user,1,1,1,1,1,1,0,0,0
SMOS66.txt,SMOS66.txt.flow_of_events.5,Displays the chosen student report referred to the selected semester,1,1,1,1,1,1,0,0,0
SMOS67.txt,SMOS67.txt.precondition,The user click on the Register '' button on the home page,0,0,0,0,0,0,0,0,1
SMOS67.txt,SMOS67.txt.postcondition,The user has requested a request to the system the user interrupts the connection to the SMOS server interrupted,1,1,0,1,1,1,0,0,1
SMOS67.txt,SMOS67.txt.name,Registration At Site,1,1,1,1,1,1,0,0,0
SMOS67.txt,SMOS67.txt.description,allows a student to register to the system,1,1,0,1,1,1,0,0,0
SMOS67.txt,SMOS67.txt.actor,Visitor,0,0,0,0,0,0,0,0,1
SMOS67.txt,SMOS67.txt.flow_of_events.0,Fill the fields of the form,1,0,0,0,1,1,0,0,1
SMOS67.txt,SMOS67.txt.flow_of_events.1,Submit the form,1,0,0,0,1,1,0,0,1
SMOS67.txt,SMOS67.txt.flow_of_events.2,View the registration form containing name surname mobile phone e-mail username password confirmation password,1,1,1,1,1,1,0,0,0
SMOS67.txt,SMOS67.txt.flow_of_events.3,Inserts the registration request into the system,1,1,1,1,1,1,0,0,0
SMOS7.txt,SMOS7.txt.precondition,The user is logged in as administrator The user took the case of use Viewing Lanciutenti '' and the system is viewing the list of users in the system the user click on the Details '' button,0,0,0,0,0,0,0,0,1
SMOS7.txt,SMOS7.txt.postcondition,The system displays detailed information about a user Connection to the SMOS server interrupted,1,0,1,1,1,1,0,0,0
SMOS7.txt,SMOS7.txt.name,View User Details,1,1,1,1,1,1,0,0,0
SMOS7.txt,SMOS7.txt.description,View a user details,1,1,1,1,1,1,0,0,0
SMOS7.txt,SMOS7.txt.actor,Administrator,0,0,0,0,0,0,0,0,1
SMOS7.txt,SMOS7.txt.flow_of_events.0,Displays the detailed user information and in particular Name Surname E-mail Cell Login Password,1,1,1,1,1,1,0,0,0
SMOS8.txt,SMOS8.txt.precondition,The user is logged in as an administrator The user has carried out the case of use viewdet Tailsente '' and the system is Displaying a user details The user changes one or more information contained in the form of Displaying user details,0,0,0,0,0,0,0,0,1
SMOS8.txt,SMOS8.txt.postcondition,The user has been modified is notified the data error The administrator interrupts the connection operation to the SMOS server interrupted,1,0,1,1,1,1,0,0,1
SMOS8.txt,SMOS8.txt.name,Edit user,1,1,1,1,1,1,0,0,0
SMOS8.txt,SMOS8.txt.description,Changing one or more data concerning a user present in the system,1,0,0,1,1,1,0,0,0
SMOS8.txt,SMOS8.txt.actor,Administrator,0,0,0,0,0,0,0,0,1
SMOS8.txt,SMOS8.txt.flow_of_events.0,Click on the Edit '' button,1,0,0,0,1,1,0,0,1
SMOS8.txt,SMOS8.txt.flow_of_events.1,Checks on the validity of the data entered and changed the user In the event that the data entered are not valid activates the case of Errodati '' use,1,1,1,1,1,1,0,0,0
SMOS9.txt,SMOS9.txt.precondition,The user is logged in as an administrator The user has carried out the case of use viewdet Tailsente '' and the system is Displaying the details of a user The user click on the Delete '' button,0,0,0,0,0,0,0,0,1
SMOS9.txt,SMOS9.txt.postcondition,The user has been canceled Connection to the SMOS server interrupted,1,0,1,1,1,1,0,0,0
SMOS9.txt,SMOS9.txt.name,Delete User,1,1,1,1,1,1,0,0,0
SMOS9.txt,SMOS9.txt.description,Delete a user from the system,1,1,1,1,1,1,0,0,0
SMOS9.txt,SMOS9.txt.actor,Administrator,0,0,0,0,0,0,0,0,1
SMOS9.txt,SMOS9.txt.flow_of_events.0,Delete the user from the archive,1,1,1,1,1,1,0,0,0
SMOS9.txt,SMOS9.txt.flow_of_events.1,Displays the list of updated users,1,1,1,1,1,1,0,0,0
