ProjectID,file,ID,text,functional,Function,Behavior,Data,OnlyF,F,OnlyQ,Q,UserRelated
eAnci,EA39.txt,EA39.txt.quality_requirement,Not Provided,0,0,0,0,0,0,0,0,0
eAnci,EA40.txt,EA40.txt.actor,Started by Citizen continued by employee,0,0,0,0,0,0,0,0,1
eAnci,EA40.txt,EA40.txt.flow_of_events.0,The Citizen presses on the Electoral Card button,1,0,0,0,1,1,0,0,1
eAnci,EA40.txt,EA40.txt.flow_of_events.1,The system displays the card request form,1,1,1,0,1,1,0,0,0
eAnci,EA40.txt,EA40.txt.flow_of_events.2,The Citizen confirms the operation,1,0,0,0,1,1,0,0,1
eAnci,EA40.txt,EA40.txt.flow_of_events.3,The system sends a notification to the clerk,1,1,1,0,1,1,0,0,0
eAnci,EA40.txt,EA40.txt.flow_of_events.4,The citizen will receive the election card which Will be delivered to hisher home address,1,1,1,1,1,1,0,0,0
eAnci,EA40.txt,EA40.txt.name,Request Electrical Case,1,1,1,1,1,1,0,0,0
eAnci,EA40.txt,EA40.txt.postcondition,The System alerts the clerk OR In the case where the service is not available the case is invoked of use Service Not Available,1,0,1,0,1,1,0,0,0
eAnci,EA40.txt,EA40.txt.precondition,The Citizen must be authenticated in the system The voter card has not been sent,0,0,0,0,0,0,0,0,1
eAnci,EA40.txt,EA40.txt.quality_requirement,Not Provided,0,0,0,0,0,0,0,0,0
eAnci,EA41.txt,EA41.txt.actor,Started by citizen,0,0,0,0,0,0,0,0,1
eAnci,EA41.txt,EA41.txt.flow_of_events.0,Citizen clicks on the button view practices ID Card Change of Residence,1,0,0,0,1,1,0,0,1
eAnci,EA41.txt,EA41.txt.flow_of_events.1,The system displays a screen with the practices that concern the citizen,1,1,1,1,1,1,0,0,0
eAnci,EA41.txt,EA41.txt.name,Visualization Practice,1,1,1,1,1,1,0,0,0
eAnci,EA41.txt,EA41.txt.postcondition,The citizen displays the screen OR In the case where the citizen wants to delete a file the system calls the use case Delete Practice OR In the case where the citizen wants to edit a practice the system calls the use case Edit Practice OR In the case where the service is not available the use case is called of use case Service Not Available,1,1,1,1,1,1,0,0,1
eAnci,EA41.txt,EA41.txt.precondition,The citizen has authenticated in the system,0,0,0,0,0,0,0,0,1
eAnci,EA41.txt,EA41.txt.quality_requirement,Not Available,0,0,0,0,0,0,0,0,0
eAnci,EA42.txt,EA42.txt.actor,Started by Employee Communicates with Citizen,0,0,0,0,0,0,0,0,1
eAnci,EA42.txt,EA42.txt.flow_of_events.0,Clerk accepts the practice,1,1,0,0,1,1,0,0,1
eAnci,EA42.txt,EA42.txt.flow_of_events.1,The system sets the practice as accepted,1,1,1,1,1,1,0,0,0
eAnci,EA42.txt,EA42.txt.flow_of_events.2,Then sends a notification to the Citizen,1,1,1,0,1,1,0,0,0
eAnci,EA42.txt,EA42.txt.name,Practice Accepted,1,1,1,1,1,1,0,0,0
eAnci,EA42.txt,EA42.txt.postcondition,A notification was sent to the Citizen OR The system encountered an unexpected error so calls the use case Service Not Available,1,0,1,0,1,1,0,0,0
eAnci,EA42.txt,EA42.txt.precondition,The Employee is logged into the system has selected a pending practice,0,0,0,0,0,0,0,0,1
eAnci,EA42.txt,EA42.txt.quality_requirement,This use case includes the use cases Assistance Economic Assistance Domestic Service Mobility Disabled Accommodations Night Assistance Girls Mothers Minor Assistance Housing Release Parking Disabled,0,0,0,0,0,0,0,0,0
eAnci,EA43.txt,EA43.txt.actor,Initiated by Employee Communicates with Citizen,0,0,0,0,0,0,0,0,1
eAnci,EA43.txt,EA43.txt.flow_of_events.0,Clerk rejects the practice,1,1,0,0,1,1,0,0,1
eAnci,EA43.txt,EA43.txt.flow_of_events.1,The system sets the file as rejected,1,1,1,1,1,1,0,0,0
eAnci,EA43.txt,EA43.txt.flow_of_events.2,It then sends a notification to the Citizen,1,1,1,0,1,1,0,0,0
eAnci,EA43.txt,EA43.txt.name,Practice Response,1,1,1,1,1,1,0,0,0
eAnci,EA43.txt,EA43.txt.postcondition,A notification was sent to the Citizen OR The system encountered an unanticipated error so calls the use case Service Not Available,1,0,1,0,1,1,0,0,0
eAnci,EA43.txt,EA43.txt.precondition,The Employee is logged into the system has selected a pending file,0,0,0,0,0,0,0,0,1
eAnci,EA43.txt,EA43.txt.quality_requirement,This use case includes the use cases Assistance Economic Assistance Domestic Service Mobility Disabled Accommodations Night Assistance Girls Mothers Minor Assistance Housing Release Parking Disabled,0,0,0,0,0,0,0,0,0
eAnci,EA44.txt,EA44.txt.actor,Started by Employee,0,0,0,0,0,0,0,0,1
eAnci,EA44.txt,EA44.txt.flow_of_events.0,Employee selects View Pending Requests '',1,1,0,0,1,1,0,0,1
eAnci,EA44.txt,EA44.txt.flow_of_events.1,System shows the list of pending files,1,1,1,1,1,1,0,0,0
eAnci,EA44.txt,EA44.txt.name,View Practices Attended Employee,1,1,1,1,1,1,0,0,0
eAnci,EA44.txt,EA44.txt.postcondition,The Employee selects a pending request and the use case Show Practice Awaiting Employee '' is invoked OR The Employee returns to the previous screen OR The System encountered an unanticipated error so calls the use case Service Not Available OR Unanticipated Quality Requirements,1,0,1,0,1,1,0,0,1
eAnci,EA44.txt,EA44.txt.precondition,The Employee has logged in correctly,0,0,0,0,0,0,0,0,1
eAnci,EA45.txt,EA45.txt.actor,Initiated by User Communicates with Social Services Office,0,0,0,0,0,0,0,0,1
eAnci,EA45.txt,EA45.txt.flow_of_events.0,User selects Social Work feature by selecting Night Reception Request '',1,1,0,0,1,1,0,0,1
eAnci,EA45.txt,EA45.txt.flow_of_events.1,The system displays the form for entering applicant and recipient data,1,1,1,0,1,1,0,0,0
eAnci,EA45.txt,EA45.txt.flow_of_events.2,The user enters hisher own data and if necessary enters the data of a third person specifying the relationship with that person,1,0,0,1,1,1,0,0,1
eAnci,EA45.txt,EA45.txt.flow_of_events.3,He also specifies an alternative home or address and a possible date of appointment with social workers,1,0,0,1,1,1,0,0,1
eAnci,EA45.txt,EA45.txt.flow_of_events.4,He then submits the form,1,0,0,0,1,1,0,0,1
eAnci,EA45.txt,EA45.txt.flow_of_events.5,The system picks up the master data of the requesting citizen and the receiving citizen if different from the requestor and data regarding the receiving Citizen 's household,1,1,1,0,1,1,0,0,0
eAnci,EA45.txt,EA45.txt.flow_of_events.6,The request is sent to the Social Services office and the user is notified of the submission,1,0,1,0,1,1,0,0,0
eAnci,EA45.txt,EA45.txt.name,Welcome Night,1,1,1,1,1,1,0,0,0
eAnci,EA45.txt,EA45.txt.postcondition,The system has encountered an error in filling out the form so it calls the use case Data Errati OR The user returns to the previous screen OR The system encountered an unanticipated error so it calls the use case Service Not Available,1,0,1,0,1,1,0,0,1
eAnci,EA45.txt,EA45.txt.precondition,The user has successfully logged in and selected the Social Assistance feature,0,0,0,0,0,0,0,0,1
eAnci,EA45.txt,EA45.txt.quality_requirement,Unanticipated,0,0,0,0,0,0,0,0,0
eAnci,EA46.txt,EA46.txt.actor,Started by User,0,0,0,0,0,0,0,0,1
eAnci,EA46.txt,EA46.txt.flow_of_events.0,User selects Request sickness allowance '',1,1,0,0,1,1,0,0,1
eAnci,EA46.txt,EA46.txt.flow_of_events.1,The system displays the page with the information for requesting the INPS office for the sickness check also allowing the user to print it out,1,1,1,0,1,1,0,0,0
eAnci,EA46.txt,EA46.txt.name,Check Sickness,1,1,1,0,1,1,0,0,0
eAnci,EA46.txt,EA46.txt.postcondition,The user viewed the page OR The system encountered an unanticipated error then called the use case Service Not Available,1,0,1,0,1,1,0,0,1
eAnci,EA46.txt,EA46.txt.precondition,The user has accessed the system and selected the Social Assistance feature,0,0,0,0,0,0,0,0,1
eAnci,EA46.txt,EA46.txt.quality_requirement,Unanticipated,0,0,0,0,0,0,0,0,0
eAnci,EA47.txt,EA47.txt.actor,Initiated by User Communicates with Social Services Office,0,0,0,0,0,0,0,0,1
eAnci,EA47.txt,EA47.txt.flow_of_events.0,User selects the Social Assistance feature by selecting Housing Assistance Request evictions '',1,1,0,0,1,1,0,0,1
eAnci,EA47.txt,EA47.txt.flow_of_events.1,The system displays the form for entering applicant and recipient data if different,1,1,1,0,1,1,0,0,0
eAnci,EA47.txt,EA47.txt.flow_of_events.2,The user enters hisher own data and those of the recipient if the recipient is a third person if necessary specifying the relationship with that person also specifies the new domicile,1,0,0,1,1,1,0,0,1
eAnci,EA47.txt,EA47.txt.flow_of_events.3,The user selects the attached documentation minutes of enforceable eviction the new registered lease and the ISEE model,1,1,0,1,1,1,0,0,1
eAnci,EA47.txt,EA47.txt.flow_of_events.4,Heshe then submits the form,1,0,0,0,1,1,0,0,1
eAnci,EA47.txt,EA47.txt.flow_of_events.5,The system retrieves the master data of the recipient citizen and data regarding the recipient Citizen 's household,1,0,1,1,1,1,0,0,0
eAnci,EA47.txt,EA47.txt.flow_of_events.6,The request is sent to the Social Services office and the user is notified of the submission,1,0,1,0,1,1,0,0,0
eAnci,EA47.txt,EA47.txt.name,Assistance Housing,1,1,1,1,1,1,0,0,0
eAnci,EA47.txt,EA47.txt.postcondition,The system has encountered an error in filling out the form so it calls the use case Data Errati OR The user returns to the previous screen OR The system encountered an unanticipated error so it calls the use case Service Not Available,1,0,1,0,1,1,0,0,1
eAnci,EA47.txt,EA47.txt.precondition,The user has successfully logged in and selected the Social Assistance feature,0,0,0,0,0,0,0,0,1
eAnci,EA47.txt,EA47.txt.quality_requirement,Unanticipated,0,0,0,0,0,0,0,0,0
eAnci,EA48.txt,EA48.txt.actor,Initiated by User Communicates with Social Services Office,0,0,0,0,0,0,0,0,1
eAnci,EA48.txt,EA48.txt.flow_of_events.0,User selects Home care request elderly minors handicapped '',1,1,0,0,1,1,0,0,1
eAnci,EA48.txt,EA48.txt.flow_of_events.1,The system displays the form for entering applicant and recipient data,1,1,1,0,1,1,0,0,0
eAnci,EA48.txt,EA48.txt.flow_of_events.2,The user enters the master data of the applicant and if necessary enters the data of a third person specifying the relationship with that person,1,0,0,1,1,1,0,0,1
eAnci,EA48.txt,EA48.txt.flow_of_events.3,The system picks up the data of the applicant citizen the master data of the recipient citizen in case the applicant and recipient were not the same person and the data concerning the household of the recipient Citizen,1,0,1,1,1,1,0,0,0
eAnci,EA48.txt,EA48.txt.flow_of_events.4,The user specifies the psycho-physical conditions of the recipient specifying the attached documents disability certificate issued by the ASL commission andor health card of the attending physician andor certificate of the pension provider ISEE model finally specifying a possible date of appointment with social workers,1,0,0,1,1,1,0,0,1
eAnci,EA48.txt,EA48.txt.flow_of_events.5,Then submit the form,1,0,0,0,1,1,0,0,1
eAnci,EA48.txt,EA48.txt.flow_of_events.6,The system picks up data regarding any social welfare services the recipient already uses,1,0,1,1,1,1,0,0,0
eAnci,EA48.txt,EA48.txt.flow_of_events.7,It then forwards the request to the Social Services office and notifies the Citizen that the request has been made,1,1,1,0,1,1,0,0,0
eAnci,EA48.txt,EA48.txt.name,Domestic Assistance Domestic Assistance,1,1,1,1,1,1,0,0,0
eAnci,EA48.txt,EA48.txt.postcondition,The system has encountered an error in filling out the form so it calls the use case Data Errati OR The user returns to the previous screen OR The system encountered an unanticipated error so it calls the use case Service Not Available,1,0,1,0,1,1,0,0,1
eAnci,EA48.txt,EA48.txt.precondition,The user has successfully logged in and selected the Social Assistance feature,0,0,0,0,0,0,0,0,1
eAnci,EA48.txt,EA48.txt.quality_requirement,Unanticipated,0,0,0,0,0,0,0,0,0
eAnci,EA49.txt,EA49.txt.actor,Initiated by User Communicates with Office of Social Services,0,0,0,0,0,0,0,0,1
eAnci,EA49.txt,EA49.txt.flow_of_events.0,User selects Request economic assistance elderly minor orphans AIDS patients prisoners adults in need '',1,1,0,0,1,1,0,0,1
eAnci,EA49.txt,EA49.txt.flow_of_events.1,The system displays the form for entering applicant and recipient data,1,1,1,0,1,1,0,0,0
eAnci,EA49.txt,EA49.txt.flow_of_events.2,The user enters hisher own data and if necessary enters the data of a third person specifying the relationship with that person,1,0,0,0,1,1,0,0,1
eAnci,EA49.txt,EA49.txt.flow_of_events.3,The system retrieves the data of the applicant citizen the master data of the recipient citizen in case the applicant and the recipient were not the same person and the data regarding the household of the recipient Citizen,1,0,1,1,1,1,0,0,0
eAnci,EA49.txt,EA49.txt.flow_of_events.4,The user specifies the psycho-physical conditions of the recipient specifying the attached documents disability certificate issued by the ASL commission andor health card of the attending physician andor certificate of the pension provider ISEE model finally specifying a possible date of appointment with social workers,1,0,0,1,1,1,0,0,1
eAnci,EA49.txt,EA49.txt.flow_of_events.5,Then submit the form,1,0,0,0,1,1,0,0,1
eAnci,EA49.txt,EA49.txt.flow_of_events.6,The system picks up data regarding any social welfare services the recipient already uses,1,0,1,1,1,1,0,0,0
eAnci,EA49.txt,EA49.txt.flow_of_events.7,It then forwards the request to the Social Services office and notifies the user that the request has been made,1,1,1,0,1,1,0,0,0
eAnci,EA49.txt,EA49.txt.name,Economic Assistance,1,1,1,1,1,1,0,0,0
eAnci,EA49.txt,EA49.txt.postcondition,The system has encountered an error in filling out the form so it calls the use case Data Errati OR The user returns to the previous screen OR The system encountered an unanticipated error so it calls the use case Service Not Available,1,0,1,0,1,1,0,0,1
eAnci,EA49.txt,EA49.txt.precondition,The user has successfully logged in and selected the Social Assistance feature,0,0,0,0,0,0,0,0,1
eAnci,EA49.txt,EA49.txt.quality_requirement,Unanticipated,0,0,0,0,0,0,0,0,0
eAnci,EA50.txt,EA50.txt.actor,Started by User Communicates with Social Services Office,0,0,0,0,0,0,0,0,1
eAnci,EA50.txt,EA50.txt.flow_of_events.0,User selects the Social Assistance feature by selecting Request for Assistance to Girls Mothers and Minors in Need '',1,1,0,0,1,1,0,0,1
eAnci,EA50.txt,EA50.txt.flow_of_events.1,The system displays the form for entering applicant and recipient data,1,1,1,0,1,1,0,0,0
eAnci,EA50.txt,EA50.txt.flow_of_events.2,The user enters hisher own data and those of the recipient of the request himselfherself other person if necessary specifying the relationship with that person,1,0,0,0,1,1,0,0,1
eAnci,EA50.txt,EA50.txt.flow_of_events.3,Heshe also specifies a possible appointment date with Social Workers,1,0,0,0,1,1,0,0,1
eAnci,EA50.txt,EA50.txt.flow_of_events.4,Heshe then submits the form,1,0,0,0,1,1,0,0,1
eAnci,EA50.txt,EA50.txt.flow_of_events.5,The system retrieves from the system the master data of the recipient citizen and data regarding the household of the recipient Citizen,1,0,1,1,1,1,0,0,0
eAnci,EA50.txt,EA50.txt.flow_of_events.6,The request is sent to the Social Services office and the user is notified of the submission,1,1,1,0,1,1,0,0,0
eAnci,EA50.txt,EA50.txt.name,Assistance Girls Mothers Minors,1,1,1,1,1,1,0,0,0
eAnci,EA50.txt,EA50.txt.postcondition,The system has encountered an error in filling out the form so it calls the use case Data Errati OR The user returns to the previous screen OR The system encountered an unanticipated error so it calls the use case Service Not Available,1,0,1,0,1,1,0,0,1
eAnci,EA50.txt,EA50.txt.precondition,The user has successfully logged in and selected the Social Assistance feature,0,0,0,0,0,0,0,0,1
eAnci,EA50.txt,EA50.txt.quality_requirement,Unanticipated,0,0,0,0,0,0,0,0,0
eAnci,EA51.txt,EA51.txt.actor,Initiated by User Communicates with ASL,0,0,0,0,0,0,0,0,1
eAnci,EA51.txt,EA51.txt.flow_of_events.0,User selects Request residential and semi-residential care '',1,1,0,0,1,1,0,0,1
eAnci,EA51.txt,EA51.txt.flow_of_events.1,The system displays the form for entering applicant and recipient data,1,1,1,0,1,1,0,0,0
eAnci,EA51.txt,EA51.txt.flow_of_events.2,The user enters hisher own data and if necessary enters the data of a third person specifying the relationship with that person,1,0,0,0,1,1,0,0,1
eAnci,EA51.txt,EA51.txt.flow_of_events.3,The system retrieves the master data of the applicant the recipient citizen if the recipient is a third person and data regarding the household of the recipient Citizen,1,0,1,1,1,1,0,0,0
eAnci,EA51.txt,EA51.txt.flow_of_events.4,The user specifies the recipient 's psycho-physical condition the reason for the request the type of service requested and the hours required,1,0,0,1,1,1,0,0,1
eAnci,EA51.txt,EA51.txt.flow_of_events.5,Heshe then submits the form,1,0,0,0,1,1,0,0,1
eAnci,EA51.txt,EA51.txt.flow_of_events.6,The system forwards the request to the appropriate ASL and notifies the user of the successful request,1,1,1,0,1,1,0,0,0
eAnci,EA51.txt,EA51.txt.name,Assistance Residential Assistance,1,1,1,1,1,1,0,0,0
eAnci,EA51.txt,EA51.txt.postcondition,The system has encountered an error in filling out the form so it calls the use case Data Errati OR The user returns to the previous screen OR The system encountered an unanticipated error so it calls the use case Service Not Available Unanticipated Quality Requirements,1,0,1,0,1,1,0,0,1
eAnci,EA51.txt,EA51.txt.precondition,The user has successfully logged in and selected the Social Work feature,0,0,0,0,0,0,0,0,1
eAnci,EA52.txt,EA52.txt.actor,Started by User,0,0,0,0,0,0,0,0,1
eAnci,EA52.txt,EA52.txt.flow_of_events.0,User selects the feature Application for Solidarity Fund Allocation for Victims of Usury and Extortion '',1,1,0,0,1,1,0,0,1
eAnci,EA52.txt,EA52.txt.flow_of_events.1,The system displays the information and related forms to be downloaded and sent to the Prefecture offering in addition the possibility to print it out,1,1,1,0,1,1,0,0,0
eAnci,EA52.txt,EA52.txt.name,Funds Victims Usura,1,1,1,0,1,1,0,0,0
eAnci,EA52.txt,EA52.txt.postcondition,The user viewed the page OR The system encountered an unanticipated error so calls the use case Service Not Available Unanticipated Quality Requirements,1,0,1,0,1,1,0,0,1
eAnci,EA52.txt,EA52.txt.precondition,The user has accessed the system and selected the Social Assistance feature,0,0,0,0,0,0,0,0,1
eAnci,EA53.txt,EA53.txt.actor,Started by User,0,0,0,0,0,0,0,0,1
eAnci,EA53.txt,EA53.txt.flow_of_events.0,User selects Application for accompaniment allowance '',1,1,0,0,1,1,0,0,1
eAnci,EA53.txt,EA53.txt.flow_of_events.1,The system displays the information about the disability pension and shows the link to download the relevant form to send to INPS providing the option to print it out,1,1,1,0,1,1,0,0,0
eAnci,EA53.txt,EA53.txt.flow_of_events.2,It also shows direct links to the request for family status and marital status,1,0,1,0,1,1,0,0,0
eAnci,EA53.txt,EA53.txt.name,Compensation Accompaniment,1,1,1,0,1,1,0,0,0
eAnci,EA53.txt,EA53.txt.postcondition,The user has viewed the page OR The user has selected one of the direct links then the use case Request Family State or Request Certificate OR The system encountered an unanticipated error expected so it calls the use case Service Not Available Unanticipated Quality Requirements,1,0,1,0,1,1,0,0,1
eAnci,EA53.txt,EA53.txt.precondition,The user has accessed the system and selected the Social Assistance feature,0,0,0,0,0,0,0,0,1
eAnci,EA54.txt,EA54.txt.actor,Started by Employee,0,0,0,0,0,0,0,0,1
eAnci,EA54.txt,EA54.txt.flow_of_events.0,The system shows the information regarding the selected practice with its options to accept or reject practice,1,1,1,0,1,1,0,0,0
eAnci,EA54.txt,EA54.txt.flow_of_events.1,The Clerk can Accept or Reject the practice if it is already complete with all documentation necessary signatures and after verification,1,1,0,1,1,1,0,0,1
eAnci,EA54.txt,EA54.txt.flow_of_events.2,Heshe can also print the practice data if necessary,1,1,0,0,1,1,0,0,1
eAnci,EA54.txt,EA54.txt.name,Show Practice Attended Employee,1,1,1,1,1,1,0,0,0
eAnci,EA54.txt,EA54.txt.postcondition,The Clerk accepts the practice the use case Practice Accepted '' is invoked OR The Clerk Rejects the practice the use case Practice Rejected '' is invoked OR The system has encountered an unanticipated error so it calls the use case Service Not Available Unanticipated Quality Requirements,1,0,1,0,1,1,0,0,1
eAnci,EA54.txt,EA54.txt.precondition,This use case includes the View Practices Attended Employee use case,0,0,0,0,0,0,0,0,0
eAnci,EA55.txt,EA55.txt.actor,Started by User,0,0,0,0,0,0,0,0,1
eAnci,EA55.txt,EA55.txt.flow_of_events.0,Remote user selects the Social Assistance feature by selecting Area Plan assistance services '',1,1,0,0,1,1,0,0,1
eAnci,EA55.txt,EA55.txt.flow_of_events.1,The system displays the area plan regarding care services,1,1,1,1,1,1,0,0,0
eAnci,EA55.txt,EA55.txt.name,Plan Zone Assistance,1,1,1,1,1,1,0,0,0
eAnci,EA55.txt,EA55.txt.postcondition,The user returns to the previous screen OR The system encountered an unanticipated error so calls the use case Service Not Available Unanticipated Quality Requirements,1,0,1,0,1,1,0,0,1
eAnci,EA55.txt,EA55.txt.precondition,The user accessed the system,0,0,0,0,0,0,0,0,1
eAnci,EA56.txt,EA56.txt.actor,Started by User,0,0,0,0,0,0,0,0,1
eAnci,EA56.txt,EA56.txt.flow_of_events.0,User selects the Request for recognition of qualification as a veteran or orphan of labor '' feature,1,1,0,0,1,1,0,0,1
eAnci,EA56.txt,EA56.txt.flow_of_events.1,The system shows the information and related forms to be downloaded and sent to the Prefecture offering the option to print it out,1,1,1,0,1,1,0,0,0
eAnci,EA56.txt,EA56.txt.flow_of_events.2,It also shows a direct link to the page for requesting the Birth Certificate Residence Certificate and Death Certificate,1,0,1,0,1,1,0,0,0
eAnci,EA56.txt,EA56.txt.name,Qualification Reduce Guerra,1,1,1,0,1,1,0,0,0
eAnci,EA56.txt,EA56.txt.postcondition,The user has viewed the page OR The user has selected one of the direct links to the various certificates birth certificate residence certificate death certificate thereby invoking the use case Request Certificates OR The system encountered an unanticipated error expected so it calls the use case Service Not Available Unanticipated Quality Requirements,1,0,1,0,1,1,0,0,1
eAnci,EA56.txt,EA56.txt.precondition,The user has accessed the system and selected the Social Assistance feature,0,0,0,0,0,0,0,0,1
eAnci,EA57.txt,EA57.txt.actor,Initiated by User Communicates with Traffic Police Command,0,0,0,0,0,0,0,0,1
eAnci,EA57.txt,EA57.txt.flow_of_events.0,The user selects the Social Assistance feature by selecting Disabled Parking Release '',1,1,0,0,1,1,0,0,1
eAnci,EA57.txt,EA57.txt.flow_of_events.1,The system displays the form for entering applicant and recipient data if different,1,1,1,0,1,1,0,0,0
eAnci,EA57.txt,EA57.txt.flow_of_events.2,The user enters the master data of the applicant and those of the recipient if different if necessary specifying the relationship to that person,1,0,0,0,1,1,0,0,1
eAnci,EA57.txt,EA57.txt.flow_of_events.3,Also specified is the type of documentation attached to the traffic police command medical-legal certificate issued by the ASL commission,1,0,0,1,1,1,0,0,0
eAnci,EA57.txt,EA57.txt.flow_of_events.4,It then submits the form,1,0,0,0,1,1,0,0,1
eAnci,EA57.txt,EA57.txt.flow_of_events.5,The system picks up the master data of the recipient citizen,1,0,1,0,1,1,0,0,0
eAnci,EA57.txt,EA57.txt.flow_of_events.6,The request is sent to the traffic police command and the user is notified of the submission,1,1,1,0,1,1,0,0,0
eAnci,EA57.txt,EA57.txt.name,Release Parking Disabled,1,1,1,1,1,1,0,0,0
eAnci,EA57.txt,EA57.txt.postcondition,The system has encountered an error in filling out the form so it calls the use case Data Errati OR The user returns to the previous screen OR The system encountered an unanticipated error so it calls the use case Service Not Available Unanticipated Quality Requirements,1,0,1,0,1,1,0,0,1
eAnci,EA57.txt,EA57.txt.precondition,The user has successfully logged in and selected the Social Assistance feature,0,0,0,0,0,0,0,0,1
eAnci,EA58.txt,EA58.txt.actor,Initiated by User Communicates with Social Services Office,0,0,0,0,0,0,0,0,1
eAnci,EA58.txt,EA58.txt.flow_of_events.0,User selects Mobility and transportation service for the disabled '',1,1,0,0,1,1,0,0,1
eAnci,EA58.txt,EA58.txt.flow_of_events.1,The system displays the form for entering applicant and recipient data,1,1,1,0,1,1,0,0,0
eAnci,EA58.txt,EA58.txt.flow_of_events.2,The user enters hisher own data and if necessary enters the data of a third person specifying the relationship with that person,1,0,0,0,1,1,0,0,1
eAnci,EA58.txt,EA58.txt.flow_of_events.3,The system retrieves the data of the applicant citizen the master data of the recipient citizen in case the applicant and the recipient were not the same person and the data regarding the household of the recipient Citizen,1,0,1,1,1,1,0,0,0
eAnci,EA58.txt,EA58.txt.flow_of_events.4,The user specifies the psycho-physical conditions of the recipient specifying the attached documents disability certificate issued by the ASL commission andor health card of the attending physician andor certificate of the pension provider ISEE model finally specifying a possible date of appointment with social workers,1,0,0,1,1,1,0,0,1
eAnci,EA58.txt,EA58.txt.flow_of_events.5,Then submit the form,1,0,0,0,1,1,0,0,1
eAnci,EA58.txt,EA58.txt.flow_of_events.6,The system picks up data regarding any social welfare services the recipient already uses,1,0,1,1,1,1,0,0,0
eAnci,EA58.txt,EA58.txt.flow_of_events.7,It then forwards the request to the Social Services office and notifies the user that the request has been made,1,1,1,0,1,1,0,0,0
eAnci,EA58.txt,EA58.txt.name,Service Mobility Disabled,1,1,1,1,1,1,0,0,0
eAnci,EA58.txt,EA58.txt.postcondition,The system has encountered an error in filling out the form so it calls the use case Data Errati OR The user returns to the previous screen OR The system encountered an unexpected error so it calls the use case Service Not Available,1,0,1,0,1,1,0,0,1
eAnci,EA58.txt,EA58.txt.precondition,The user has successfully logged in and selected the Social Assistance feature,0,0,0,0,0,0,0,0,1
eAnci,EA59.txt,EA59.txt.actor,Started by Citizen,0,0,0,0,0,0,0,0,1
eAnci,EA59.txt,EA59.txt.flow_of_events.0,Citizen requests unsubscription from advertisement service related to informagiovani news,1,1,0,0,1,1,0,0,1
eAnci,EA59.txt,EA59.txt.flow_of_events.1,The system displays a form to confirm the request,1,1,1,0,1,1,0,0,0
eAnci,EA59.txt,EA59.txt.flow_of_events.2,The citizen confirms the unsubscribe operation,1,1,0,0,1,1,0,0,1
eAnci,EA59.txt,EA59.txt.flow_of_events.3,The system deletes the citizen from the advertisement service,1,1,1,1,1,1,0,0,0
eAnci,EA59.txt,EA59.txt.name,Unsubscribe News Informagiovani,1,1,1,1,1,1,0,0,0
eAnci,EA59.txt,EA59.txt.postcondition,The system has executed the citizen 's request OR If an error occurs in the process of deleting from the news service the system calls the use case Service Not Available,1,0,1,0,1,1,0,0,0
eAnci,EA59.txt,EA59.txt.precondition,This case requires that the citizen has gone through the authentication procedure,0,0,0,0,0,0,0,0,1
eAnci,EA59.txt,EA59.txt.quality_requirement,Not Available,0,0,0,0,0,0,0,0,0
eAnci,EA60.txt,EA60.txt.actor,Started by Citizen,0,0,0,0,0,0,0,0,1
eAnci,EA60.txt,EA60.txt.flow_of_events.0,Citizen requests cancellation of Card Giovani,1,1,0,0,1,1,0,0,1
eAnci,EA60.txt,EA60.txt.flow_of_events.1,The system displays a form for entering the Card number,1,1,1,0,1,1,0,0,0
eAnci,EA60.txt,EA60.txt.flow_of_events.2,The citizen enters the number,1,0,0,0,1,1,0,0,1
eAnci,EA60.txt,EA60.txt.flow_of_events.3,The system verifies the existence of the card and the citizen 's membership,1,1,1,1,1,1,0,0,0
eAnci,EA60.txt,EA60.txt.flow_of_events.4,The system displays a form for confirmation of the request,1,1,1,0,1,1,0,0,0
eAnci,EA60.txt,EA60.txt.flow_of_events.5,The citizen confirms the deletion of the card,1,1,0,0,1,1,0,0,1
eAnci,EA60.txt,EA60.txt.flow_of_events.6,The system deletes the youth card from the repository,1,1,1,1,1,1,0,0,0
eAnci,EA60.txt,EA60.txt.name,Cancellation Card Youth,1,1,1,1,1,1,0,0,0
eAnci,EA60.txt,EA60.txt.postcondition,The system has performed the deletion of the card In case the citizen has entered the number of a card that does not exist or is not owned by the citizen the system calls the use case Dati Errati In case there is a failure in the request the system calls the use case Service Not Available,1,0,1,1,1,1,0,0,1
eAnci,EA60.txt,EA60.txt.precondition,This case requires that the citizen has gone through the authentication procedure and has a Card Giovani,0,0,0,0,0,0,0,0,1
eAnci,EA60.txt,EA60.txt.quality_requirement,Not Provided,0,0,0,0,0,0,0,0,0
eAnci,EA61.txt,EA61.txt.actor,Started by Citizen,0,0,0,0,0,0,0,0,1
eAnci,EA61.txt,EA61.txt.flow_of_events.0,Citizen decides he wants to cancel the youth card and then enters in the form that he wants to cancel it,1,1,0,0,1,1,0,0,1
eAnci,EA61.txt,EA61.txt.flow_of_events.1,The system receives the form notifies that the card has been cancelled and resubmits the form,1,1,1,0,1,1,0,0,0
eAnci,EA61.txt,EA61.txt.name,Card Annulled,1,1,1,0,1,1,0,0,0
eAnci,EA61.txt,EA61.txt.postcondition,The system resubmits the form,1,0,1,0,1,1,0,0,0
