file,ID,line,functional,Function,Behavior,Data,OnlyF,F,OnlyQ,Q,UserRelated
RQ35.txt,RQ35.txt.name,CLIENT CERTIFICATE REQUEST FUNCTIONS,1,1,1,1,1,1,0,0,0
RQ36.txt,RQ36.txt.flow_of_events.0,When HTTPS POS Ting to simpleenroll the client MUST include a Simple PKI Request as specified in CMC RFC Section ie,1,1,1,1,1,1,0,0,0
RQ36.txt,RQ36.txt.flow_of_events.1,a PKCS https toolsietforghtmlrfc Certification Request RFC,0,0,0,0,0,0,0,0,0
RQ36.txt,RQ36.txt.flow_of_events.2,The Certification Signing Request CSR signature provides proof-of-possession of the client-possessed private key to the EST server,1,1,1,1,1,1,0,0,0
RQ36.txt,RQ36.txt.flow_of_events.3,If the CSR Key Usage extension indicates that the private key can be used to generate digital signatures then the client MUST generate the CSR signature using the private key,1,0,1,1,1,1,0,0,0
RQ36.txt,RQ36.txt.flow_of_events.4,If the key can be used to generate digital signatures but the requested CSR Key Usage extension prohibits generation of digital signatures then the CSR signature MAY still be generated using the private key but the key MUST NOT be used for any other signature operations this is consistent with the recommendations concerning submission of proof-of-possession to an RA or CA as described in SP--- Part-,1,0,1,1,1,1,0,0,0
RQ36.txt,RQ36.txt.flow_of_events.5,The use of fullcmc operations provides access to more advanced proof-of-possession methods that are used when the key pair can not be used for digital signature generation see Section,1,1,1,1,1,1,0,0,0
RQ36.txt,RQ36.txt.flow_of_events.6,The HTTP content-type of applicationpkcs '' is used here,1,0,1,1,1,1,0,0,0
RQ36.txt,RQ36.txt.flow_of_events.7,The format of the message is as specified in RFC with a Content- Transfer- Encoding of base '' RFC,1,0,0,1,1,1,0,0,0
RQ36.txt,RQ36.txt.flow_of_events.8,If the EST client authenticated using a previously installed certificate issued by a third-party CA see Section the client MAY include the Change Subject Name attribute as defined in RFC in the CSR to request that the subject Name and Subject Alt Name be changed in the new certificate,1,0,1,1,1,1,0,0,0
RQ36.txt,RQ36.txt.flow_of_events.9,The EST client MAY request additional certificates even when using an existing certificate in the TLS client authentication,1,0,1,0,1,1,0,0,0
RQ36.txt,RQ36.txt.flow_of_events.10,For example the client can use an existing certificate for TLS client authentication when requesting a certificate that can not be used for TLS client authentication,1,0,1,0,1,1,0,0,0
RQ36.txt,RQ36.txt.name,SIMPLE ENROLLMENT OF CLIENTS,1,1,1,1,1,1,0,0,0
RQ37.txt,RQ37.txt.flow_of_events.0,EST clients renewrekey certificates with an HTTPS POST using the operation path value of simplereenroll '',1,1,1,1,1,1,0,0,0
RQ37.txt,RQ37.txt.flow_of_events.1,A certificate request employs the same format as the simpleenroll '' request using the same HTTP content-type,1,0,1,0,1,1,0,0,0
RQ37.txt,RQ37.txt.flow_of_events.2,The request Subject field and Subject Alt Name extension MUST be identical to the corresponding fields in the certificate being renewedrekeyed,1,0,1,1,1,1,0,0,0
RQ37.txt,RQ37.txt.flow_of_events.3,The Change Subject Name attribute as defined in RFC MAY be included in the CSR to request that these fields be changed in the new certificate,1,0,1,1,1,1,0,0,0
RQ37.txt,RQ37.txt.flow_of_events.4,If the Subject Public Key Info in the certification request is the same as the current client certificate then the EST server renews the client certificate,1,0,1,1,1,1,0,0,0
RQ37.txt,RQ37.txt.flow_of_events.5,If the public key information in the certification request is different than the current client certificate then the EST server rekeys the client certificate,1,0,1,1,1,1,0,0,0
RQ37.txt,RQ37.txt.name,SIMPLE RE- ENROLLMENT OF CLIENTS,1,1,1,0,1,1,0,0,0
RQ38.txt,RQ38.txt.flow_of_events.0,If the enrollment is successful the server response MUST contain an HTTP response code with a content-type of applicationpkcs-mime '',1,0,1,0,1,1,0,0,0
RQ38.txt,RQ38.txt.flow_of_events.1,A successful response MUST be a certs-only CMC Simple PKI Response as defined in RFC containing only the certificate that was issued,1,1,1,1,1,1,0,0,0
RQ38.txt,RQ38.txt.flow_of_events.2,The HTTP content-type of applicationpkcs-mime '' with an smime-type parameter certs-only '' is used as specified in RFC,1,0,1,1,1,1,0,0,0
RQ38.txt,RQ38.txt.flow_of_events.3,The server MUST answer with a suitable xx or xx HTTP RFC error code when a problem occurs,1,0,1,0,1,1,0,0,0
RQ38.txt,RQ38.txt.flow_of_events.4,A Simple PKI Response with an HTTP content-type of applicationpkcs-mime '' see Section MAY be included in the response data to convey an error response,1,0,1,1,1,1,0,0,0
RQ38.txt,RQ38.txt.flow_of_events.5,If the content-type is not set the response data MUST be a plaintext human- readable error message containing explanatory information describing why the request was rejected for example indicating that CSR attributes are incomplete,1,0,1,1,1,1,0,0,0
RQ38.txt,RQ38.txt.flow_of_events.6,If the server responds with an HTTP RFC this indicates that the request has been accepted for processing but that a response is not yet available,1,0,1,0,1,1,0,0,0
RQ38.txt,RQ38.txt.flow_of_events.7,The server MUST include a Retry- After header as defined for HTTP responses,1,0,1,1,1,1,0,0,0
RQ38.txt,RQ38.txt.flow_of_events.8,The server also MAY include informative human-readable content,1,0,1,1,1,1,0,0,0
RQ38.txt,RQ38.txt.flow_of_events.9,The client MUST wait at least the specified retry-after '' time before repeating the same request,1,0,1,0,1,1,0,0,0
RQ38.txt,RQ38.txt.flow_of_events.10,The client repeats the initial enrollment request after the appropriate retry-after '' interval has expired,1,0,1,0,1,1,0,0,0
RQ38.txt,RQ38.txt.flow_of_events.11,The client SHOULD log or inform the end-user of this event,1,0,1,0,1,1,0,0,1
RQ38.txt,RQ38.txt.flow_of_events.12,The server is responsible for maintaining all states necessary to recognize and handle retry operations as the client is stateless in this regard it simply sends the same request repeatedly until it receives a different response code,1,1,1,1,1,1,0,0,0
RQ38.txt,RQ38.txt.flow_of_events.13,All other return codes are handled as specified in HTTP RFC,1,0,1,0,1,1,0,0,0
RQ38.txt,RQ38.txt.flow_of_events.14,If the client closes the TLS connections while waiting for the Retry- After time to expire then the client initiates a new TLS connection and performs all applicable security checks,1,0,1,0,1,1,0,0,0
RQ38.txt,RQ38.txt.flow_of_events.15,If the client has already generated a CSR that includes linking identity and POP information Section then the CSR will need to be recreated to incorporate the tls-unique from the new redirected session,1,0,1,1,1,1,0,0,0
RQ38.txt,RQ38.txt.flow_of_events.16,Note the key pair need not be regenerated,1,0,1,0,1,1,0,0,0
RQ38.txt,RQ38.txt.flow_of_events.17,These are processing and interface burdens on the client,0,0,0,0,0,0,0,0,0
RQ38.txt,RQ38.txt.flow_of_events.18,EST server administrators are advised to take this into consideration,0,0,0,0,0,0,0,0,1
RQ38.txt,RQ38.txt.flow_of_events.19,The EST client MAY also make the certificate response and associated private key available to end-entity software for use as an end-entity certificate,1,0,1,1,1,1,0,0,0
RQ38.txt,RQ38.txt.name,SIMPLE ENROLL AND RE- ENROLL RESPONSE,1,1,1,0,1,1,0,0,0
RQ39.txt,RQ39.txt.flow_of_events.0,An EST client can request a certificate from an EST server with an HTTPS POST using the operation path value of fullcmc '',1,1,1,0,1,1,0,0,0
RQ39.txt,RQ39.txt.flow_of_events.1,Support for the fullcmc function is OPTIONAL for both clients and servers,1,1,0,0,1,1,0,0,0
RQ39.txt,RQ39.txt.name,FULL CMC,1,1,1,0,1,1,0,0,0
RQ40.txt,RQ40.txt.flow_of_events.0,If the HTTP POST to fullcmc is not a valid Full PKI Request the server MUST reject the message,1,0,1,0,1,1,0,0,0
RQ40.txt,RQ40.txt.flow_of_events.1,The HTTP content-type used is applicationpkcs-mime '' with an smime-type parameter CMC-request '' as specified in RFC,1,0,0,1,1,1,0,0,0
RQ40.txt,RQ40.txt.flow_of_events.2,The body of the message is the binary value of the encoding of the PKI Request with a Content- Transfer- Encoding of base '' RFC,1,0,0,1,1,1,0,0,0
RQ40.txt,RQ40.txt.name,FULL CMC REQUEST,1,1,1,1,1,1,0,0,0
RQ41.txt,RQ41.txt.flow_of_events.0,If the enrollment is successful the server response MUST include an HTTP response code with a content-type of applicationpkcs-mime '' as specified in RFC,1,0,1,1,1,1,0,0,0
RQ41.txt,RQ41.txt.flow_of_events.1,The response data includes either the Simple PKI Response with an smime-type parameter of certs-only '' or the Full PKI Response with an smime-type parameter CMC-response '' as specified in Section of RFC,1,0,1,1,1,1,0,0,0
RQ41.txt,RQ41.txt.flow_of_events.2,The body of the message is the binary value of the encoding of the PKI Response with a Content- Transfer- Encoding of base '' RFC,1,0,0,1,1,1,0,0,0
RQ41.txt,RQ41.txt.flow_of_events.3,When rejecting a request the server MUST specify either an HTTP xx error or an HTTP xx error,1,0,1,0,1,1,0,0,0
RQ41.txt,RQ41.txt.flow_of_events.4,A CMC response with the content-type of applicationpkcs-mime '' MUST be included in the response data for any CMC error response,1,0,1,0,1,1,0,0,0
RQ41.txt,RQ41.txt.flow_of_events.5,All other return codes are handled as specified in Section or HTTP RFC,1,0,1,0,1,1,0,0,0
RQ41.txt,RQ41.txt.flow_of_events.6,For example a client interprets an HTTP or response to indicate that this service is not implemented,1,0,1,0,1,1,0,0,0
RQ41.txt,RQ41.txt.name,FULL CMC RESPONSE,1,1,1,1,1,1,0,0,0
RQ42.txt,RQ42.txt.flow_of_events.0,An EST client may request a private key and associated certificate from an EST server using an HTTPS POST with an operation path value of serverkeygen '',1,1,1,0,1,1,0,0,0
RQ42.txt,RQ42.txt.flow_of_events.1,Support for the serverkeygen function is OPTIONAL,1,0,0,0,1,1,0,0,0
RQ42.txt,RQ42.txt.flow_of_events.2,A client MUST authenticate an EST server as specified in Section if certificate-based authentication is used or Section if the optional certificate-less authentication is used and check the server 's authorization as given in Section,1,1,1,0,1,1,0,0,0
RQ42.txt,RQ42.txt.flow_of_events.3,The EST server MUST authenticate the client as specified in Section if certificate-based authenticated is used or Section if the optional certificate-less authentication is used and check the client 's authorization as given in Section,1,1,1,0,1,1,0,0,0
RQ42.txt,RQ42.txt.flow_of_events.4,The EST server applies whatever authorization or logic it chooses to determine if the private key and certificate should be provided,1,0,1,0,1,1,0,0,0
RQ42.txt,RQ42.txt.flow_of_events.5,Cipher suites that have a NULL confidentiality algorithm MUST NOT be used as they will disclose the contents of an unprotected private key,0,0,0,0,0,0,1,1,0
RQ42.txt,RQ42.txt.flow_of_events.6,Proper random number and key generation RFC is a server implementation responsibility and server archiving of generated keys is determined by CA policy,1,1,0,0,1,1,0,0,0
RQ42.txt,RQ42.txt.flow_of_events.7,The key pair and certificate are transferred over the TLS session,1,0,1,1,1,1,0,0,0
RQ42.txt,RQ42.txt.flow_of_events.8,The cipher suite used to return the private key and certificate MUST offer confidentiality commensurate with the private key being delivered to the client,0,0,0,0,0,0,1,1,0
RQ42.txt,RQ42.txt.flow_of_events.9,The EST client MAY request additional certificates even when using an existing certificate in the TLS client authentication,1,1,1,0,1,1,0,0,0
RQ42.txt,RQ42.txt.flow_of_events.10,For example the client can use an existing certificate for TLS client authentication when requesting a certificate that can not be used for TLS client authentication,1,0,0,0,1,1,0,0,0
RQ42.txt,RQ42.txt.name,SERVER- SIDE KEY GENERATION,1,1,1,1,1,1,0,0,0
RQ45.txt,RQ45.txt.flow_of_events.0,To specify an asymmetric encryption key to be used to encrypt the server-generated private key the client MUST include an Asymmetric Decrypt Key Identifier attribute,1,1,1,1,1,1,0,0,0
RQ45.txt,RQ45.txt.flow_of_events.1,The Asymmetric Decrypt Key Identifier attribute is defined as id-aa-asymm Decrypt Key ID OBJECT IDENTIFIER id-aa The asymmetric-decrypt-key-identifier attribute values have ASN type Asymmetric Decrypt Key Identifier where ASN is defined in X Asymmetric Decrypt Key Identifier OCTET STRING If the server does not have a public key matching the identifier specified by the client the request MUST be terminated and an error returned to the client,1,0,0,1,1,1,0,0,0
RQ45.txt,RQ45.txt.flow_of_events.2,Distribution of the key specified by the Asymmetric Decrypt Key Identifier to the key generator and the client is outside the scope of this document,0,0,0,0,0,0,0,0,0
RQ45.txt,RQ45.txt.flow_of_events.3,If the key identified is bound to an X certificate then the key MUST either explicitly support key Transport or key Agreement or its use MUST be unrestricted,1,0,1,1,1,1,0,0,0
RQ45.txt,RQ45.txt.name,REQUESTS FOR ASYMMETRIC ENCRYPTION OF THE PRIVATE KEY,1,1,1,1,1,1,0,0,0
RQ46.txt,RQ46.txt.flow_of_events.0,If the request is successful the server response MUST have an HTTP response code with a content-type of multipartmixed '' consisting of two parts one part is the private key data and the other part is the certificate data,1,0,1,1,1,1,0,0,0
RQ46.txt,RQ46.txt.flow_of_events.1,The format in which the private key data part is returned is dependent on whether the private key is being returned with additional encryption on top of that provided by TLS,1,0,1,1,1,1,0,0,0
RQ46.txt,RQ46.txt.flow_of_events.2,If additional encryption is not being employed the private key data MUST be placed in an applicationpkcs '',1,0,1,0,1,1,0,0,0
RQ46.txt,RQ46.txt.flow_of_events.3,An applicationpkcs '' part consists of the base-encoded DER-encoded X Private Key Info with a Content- Transfer- Encoding of base '' RFC,1,0,0,1,1,1,0,0,0
RQ46.txt,RQ46.txt.flow_of_events.4,If additional encryption is being employed the private key is placed inside of a CMS Signed Data,1,0,1,0,1,1,0,0,0
RQ46.txt,RQ46.txt.flow_of_events.5,The Signed Data is signed by the party that generated the private key which may or may not be the EST server or the EST CA,1,0,1,0,1,1,0,0,0
RQ46.txt,RQ46.txt.flow_of_events.6,The Signed Data is further protected by placing it inside of a CMS Enveloped Data as described in Section of RFC,0,0,1,1,0,1,0,1,0
RQ46.txt,RQ46.txt.flow_of_events.7,The following list shows how the Encrypted Data is used depending on the type of protection key specified by the client,0,0,0,0,0,0,0,0,0
RQ46.txt,RQ46.txt.flow_of_events.8,If the client specified a symmetric encryption key to protect the server-generated private key the Enveloped Data content is encrypted using the secret key identified in the request,1,0,1,0,1,1,0,0,0
RQ46.txt,RQ46.txt.flow_of_events.9,The Enveloped Data Recipient Info field MUST indicate the key-encryption kekri key management technique,1,0,1,1,1,1,0,0,0
RQ46.txt,RQ46.txt.flow_of_events.10,The values are as follows version is set to key-encryption key identifier kekid is set to the value of the Decrypt Key Identifier from Section key Encryption Algorithm is set to one of the key wrap algorithms that the client included in the SMIME Capabilities accompanying the request and encrypted Key is the encrypted key,1,0,1,1,1,1,0,0,0
RQ46.txt,RQ46.txt.flow_of_events.11,If the client specified an asymmetric encryption key suitable for key transport operations to protect the server-generated private key the Enveloped Data content is encrypted using a randomly generated symmetric encryption key,1,0,1,0,1,1,0,0,0
RQ46.txt,RQ46.txt.flow_of_events.12,The cryptographic strength of the symmetric encryption key SHOULD be equivalent to the client- specified asymmetric key,0,0,0,0,0,0,1,1,0
RQ46.txt,RQ46.txt.flow_of_events.13,The Enveloped Data Recipient Info field MUST indicate the Key Trans Recipient Info ktri key management technique,1,0,0,1,1,1,0,0,0
RQ46.txt,RQ46.txt.flow_of_events.14,In Key Trans Recipient Info the Recipient Identifier rid is either the subject Key Identifier copied from the attribute defined in Section or the server determines an associated issuer And Serial Number from the attribute version is derived from the choice of rid RFC key Encryption Algorithm is set to one of the key wrap algorithms that the client included in the SMIME Capabilities accompanying the request and encrypted Key is the encrypted key,1,0,1,1,1,1,0,0,0
RQ46.txt,RQ46.txt.flow_of_events.15,If the client specified an asymmetric encryption key suitable for key agreement operations to protect the server-generated private key the Enveloped Data content is encrypted using a randomly generated symmetric encryption key,1,0,1,0,1,1,0,0,0
RQ46.txt,RQ46.txt.flow_of_events.16,The cryptographic strength of the symmetric encryption key SHOULD be equivalent to the client- specified asymmetric key,0,0,0,0,0,0,1,1,0
RQ46.txt,RQ46.txt.flow_of_events.17,The Enveloped Data Recipient Info field MUST indicate the Key Agree Recipient Info kari key management technique,1,0,1,1,1,1,0,0,0
RQ46.txt,RQ46.txt.flow_of_events.18,In the Key Agree Recipient Info type version originator and user keying material ukm are as in RFC and key Encryption Algorithm is set to one of the key wrap algorithms that the client included in the SMIME Capabilities accompanying the request,1,0,1,1,1,1,0,0,0
RQ46.txt,RQ46.txt.flow_of_events.19,The recipient 's key identifier is either copied from the attribute defined in Section to subject Key Identifier or the server determines an Issuer And Serial Number that corresponds to the value provided in the attribute,1,0,1,1,1,1,0,0,0
RQ46.txt,RQ46.txt.flow_of_events.20,In all three additional encryption cases the Enveloped Data is returned in the response as an applicationpkcs-mime '' part with an smime-type parameter of server-generated-key '' and a Content- Transfer- Encoding of base '',1,0,1,1,1,1,0,0,0
RQ46.txt,RQ46.txt.flow_of_events.21,The certificate data part is an applicationpkcs-mime '' and exactly matches the certificate response to simpleenroll,1,0,0,1,1,1,0,0,0
RQ46.txt,RQ46.txt.flow_of_events.22,When rejecting a request the server MUST specify either an HTTP xx error or an HTTP xx error,1,0,1,0,1,1,0,0,0
RQ46.txt,RQ46.txt.flow_of_events.23,If the content-type is not set the response data MUST be a plaintext human-readable error message,1,1,1,1,1,1,0,0,0
RQ46.txt,RQ46.txt.name,SERVER- SIDE KEY GENERATION RESPONSE,1,1,1,1,1,1,0,0,0
RQ47.txt,RQ47.txt.flow_of_events.0,CA policy may allow inclusion of client-provided attributes in certificates that it issues and some of these attributes may describe information that is not available to the CA,0,0,0,0,0,0,0,0,0
RQ47.txt,RQ47.txt.flow_of_events.1,In addition a CA may desire to certify a certain type of public key and a client may not have a priori knowledge of that fact,0,0,0,0,0,0,0,0,0
RQ47.txt,RQ47.txt.flow_of_events.2,Therefore clients SHOULD request a list of expected attributes that are required or desired by the CA in an enrollment request or if dictated by local policy,1,1,1,1,1,1,0,0,0
RQ47.txt,RQ47.txt.flow_of_events.3,The EST server SHOULD NOT require client authentication or authorization to reply to this request,1,0,1,0,1,1,0,0,0
RQ47.txt,RQ47.txt.flow_of_events.4,Requesting CSR attributes is optional but clients are advised that C As may refuse enrollment requests that are not encoded according to the CA 's policy,0,0,0,0,0,0,0,0,0
RQ47.txt,RQ47.txt.name,CSR ATTRIBUTES,1,1,1,1,1,1,0,0,0
RQ48.txt,RQ48.txt.flow_of_events.0,The EST client requests a list of CA-desired CSR attributes from the CA by sending an HTTPS GET message to the EST server with an operations path of csrattrs '',1,1,1,1,1,1,0,0,0
RQ48.txt,RQ48.txt.name,CSR ATTRIBUTES REQUEST,1,1,1,1,1,1,0,0,0
RQ49.txt,RQ49.txt.flow_of_events.0,If locally configured policy for an authenticated EST client indicates a CSR Attributes Response is to be provided the server response MUST include an HTTP response code,1,0,1,1,1,1,0,0,0
RQ49.txt,RQ49.txt.flow_of_events.1,An HTTP response code of or indicates that a CSR Attributes Response is not available,1,0,0,0,1,1,0,0,0
RQ49.txt,RQ49.txt.flow_of_events.2,Regardless of the response code the EST server and CA MAY reject any subsequent enrollment requests for any reason eg,1,0,1,0,1,1,0,0,0
RQ49.txt,RQ49.txt.flow_of_events.3,incomplete CSR attributes in the request,0,0,0,0,0,0,0,0,0
RQ49.txt,RQ49.txt.flow_of_events.4,Responses to attribute request messages MUST be encoded as the content-type of applicationcsrattrs '' with a Content- Transfer- Encoding of base '' RFC,1,0,1,1,1,1,0,0,0
RQ49.txt,RQ49.txt.flow_of_events.5,The syntax for applicationcsrattrs body is as follows Csr Attrs SEQUENCE SIZE MAX OF Attr Or OID Attr Or OID CHOICE oid OBJECT IDENTIFIER attribute Attribute Attribute ATTRIBUTE IO Set SEQUENCE type ATTRIBUTE,1,0,0,1,1,1,0,0,0
RQ49.txt,RQ49.txt.flow_of_events.6,id IO Set values SET SIZE MAX OF ATTRIBUTE,1,0,0,1,1,1,0,0,0
RQ49.txt,RQ49.txt.flow_of_events.7,Type IO Set type An EST server includes zero or more OI Ds or attributes RFC that it requests the client to use in the certification request,1,0,0,1,1,1,0,0,0
RQ49.txt,RQ49.txt.flow_of_events.8,The client MUST ignore any OID or attribute it does not recognize,1,0,1,0,1,1,0,0,0
RQ49.txt,RQ49.txt.flow_of_events.9,When the server encodes CSR Attributes as an empty SEQUENCE it means that the server has no specific additional information it desires in a client certification request this is functionally equivalent to an HTTP response code of or,1,0,1,0,1,1,0,0,0
RQ49.txt,RQ49.txt.flow_of_events.10,If the CA requires a particular crypto system or use of a particular signature scheme eg,1,0,1,0,1,1,0,0,0
RQ49.txt,RQ49.txt.flow_of_events.11,certification of a public key based on a certain elliptic curve or signing using a certain hash algorithm it MUST provide that information in the CSR Attribute Response,1,0,1,1,1,1,0,0,0
RQ49.txt,RQ49.txt.flow_of_events.12,If an EST server requires the linking of identity and POP information see Section it MUST include the challenge Password OID in the CSR Attributes Response,1,0,1,1,1,1,0,0,0
RQ49.txt,RQ49.txt.flow_of_events.13,The structure of the CSR Attributes Response SHOULD to the greatest extent possible reflect the structure of the CSR it is requesting,1,0,0,1,1,1,0,0,0
RQ49.txt,RQ49.txt.flow_of_events.14,Requests to use a particular signature scheme eg,1,0,0,0,1,1,0,0,0
RQ49.txt,RQ49.txt.flow_of_events.15,using a particular hash function are represented as an OID to be reflected in the Signature Algorithm of the CSR,1,0,1,1,1,1,0,0,0
RQ49.txt,RQ49.txt.flow_of_events.16,Requests to use a particular crypto system eg,1,0,1,0,1,1,0,0,0
RQ49.txt,RQ49.txt.flow_of_events.17,certification of a public key based on a certain elliptic curve are represented as an attribute to be reflected as the Algorithm Identifier of the Subject Public Key Info with a type indicating the algorithm and the values indicating the particular parameters specific to the algorithm,1,0,1,1,1,1,0,0,0
RQ49.txt,RQ49.txt.flow_of_events.18,Requests for descriptive information from the client are made by an attribute to be represented as Attributes of the CSR with a type indicating the RFC extension Request and the values indicating the particular attributes desired to be included in the resulting certificate 's extensions,1,0,1,1,1,1,0,0,0
RQ49.txt,RQ49.txt.flow_of_events.19,The sequence is Distinguished Encoding Rules DER encoded X and then base encoded Section of RFC,1,0,1,1,1,1,0,0,0
RQ49.txt,RQ49.txt.flow_of_events.20,The resulting text forms the applicationcsrattr body without headers,1,0,1,1,1,1,0,0,0
RQ49.txt,RQ49.txt.flow_of_events.21,For example if a CA requests a client to submit a certification request containing the challenge Password indicating that linking of identity and POP information is requested see Section an extension Request with the Media Access Control MAC address RFC of the client and to use the secpr elliptic curve and to sign with the SHA hash function,1,1,1,1,1,1,0,0,0
RQ49.txt,RQ49.txt.flow_of_events.22,Then it takes the following OID challenge Password Attribute type extension Request value mac Address Attribute type id-ec Public Key value secpr OID ecdsa With SHA and encodes them into an ASN SEQUENCE to produce a f d a ce d b a f d e b a ce d and then base encodes the resulting ASN SEQUENCE to produce MEEGC Sq GS Ib DQEJ Bz AS Bgcqhkj OPQIBM Qc GB Su BBA Ai MBYGC Sq GS Ib DQEJ Dj EJ Bgcr Bg EBAQEW Bggqhkj OPQQD Aw,0,0,0,0,0,0,0,0,0
RQ49.txt,RQ49.txt.name,CSR ATTRIBUTES RESPONSE,1,1,1,1,1,1,0,0,0
RQ50.txt,RQ50.txt.flow_of_events.0,Section defines an OID that has been registered in an arc delegated by the IANA to the PKIX working group,0,0,0,0,0,0,0,0,0
RQ50.txt,RQ50.txt.flow_of_events.1,IANA has registered the following IANA updated the well-known URI registry with the following filled-in template from RFC,0,0,0,0,0,0,0,0,0
RQ50.txt,RQ50.txt.flow_of_events.2,URI suffix est Change controller IETF IANA has updated the Application Media Types '' registry with the following filled-in templates from RFC,1,0,1,1,1,1,0,0,0
RQ50.txt,RQ50.txt.flow_of_events.3,The media subtype for CSR attributes in a CSR Attributes Response is applicationcsrattrs,1,0,0,1,1,1,0,0,0
RQ50.txt,RQ50.txt.flow_of_events.4,Type name application Subtype name csrattrs Required parameters None Optional parameters None Encoding considerations binary Security Considerations Clients request a list of attributes that servers wish to be in certification requests,1,0,0,1,1,1,0,0,0
RQ50.txt,RQ50.txt.flow_of_events.5,The requestresponse is normally done in a TLS-protected tunnel,1,0,1,0,1,1,0,0,0
RQ50.txt,RQ50.txt.flow_of_events.6,Interoperability considerations None Published specification This memo,0,0,0,0,0,0,0,0,0
RQ50.txt,RQ50.txt.flow_of_events.7,Applications which use this media type Enrollment over Secure Transport EST Additional information Magic number s None File extension csrattrs Person email address to contact for further information Dan Harkins dharkins arubanetworkscom Restrictions on usage None Author Dan Harkins dharkins arubanetworkscom Intended usage COMMON Change controller The IESG iesg ietforg The applicationpkcs-mime content-type defines the optional smime-type '' parameter RFC with a set of specific values,1,0,0,1,1,1,0,0,0
RQ50.txt,RQ50.txt.flow_of_events.8,This document adds another value server-generated-key '' as the parameter value for Server-side Key Generation Response,0,0,0,0,0,0,0,0,0
RQ50.txt,RQ50.txt.name,IANA CONSIDERATIONS,1,0,1,1,1,1,0,0,0
RQ51.txt,RQ51.txt.flow_of_events.0,Support for Basic authentication as specified in HTTP RFC allows the server access to a client 's cleartext password,1,1,1,1,1,1,0,0,0
RQ51.txt,RQ51.txt.flow_of_events.1,This provides support for legacy usernamepassword databases but requires exposing the plaintext password to the EST server,1,0,0,0,1,1,0,0,0
RQ51.txt,RQ51.txt.flow_of_events.2,Use of a PIN or one-time password can help mitigate such exposure but it is RECOMMENDED that EST clients use such credentials only once to obtain a client certificate that will be used during future interactions with the EST server,0,0,0,0,0,0,1,1,0
RQ51.txt,RQ51.txt.flow_of_events.3,When a client uses the Implicit TA database for certificate validation see Section then authorization proceeds as specified in Section,1,0,1,0,1,1,0,0,0
RQ51.txt,RQ51.txt.flow_of_events.4,In this situation the client has validated the server as being a responder that is certified by a third party for the URI configured but it can not verify that the responder is authorized to act as an RA for the PKI in which the client is trying to enroll,1,0,1,0,1,1,0,0,0
RQ51.txt,RQ51.txt.flow_of_events.5,Clients using an Implicit Trust Anchor database are RECOMMENDED to use only TLS-based client authentication to prevent exposing HTTP-based client authentication information,0,0,0,0,0,0,1,1,0
RQ51.txt,RQ51.txt.flow_of_events.6,It is RECOMMENDED that such clients include Linking Identity and POP Information '' Section in requests to prevent such requests from being forwarded to a real EST server by a man in the middle,0,0,0,0,0,0,1,1,0
RQ51.txt,RQ51.txt.flow_of_events.7,It is RECOMMENDED that the Implicit Trust Anchor database used for EST server authentication be carefully managed to reduce the chance of a third-party CA with poor certification practices from being trusted,0,0,0,0,0,0,1,1,0
RQ51.txt,RQ51.txt.flow_of_events.8,Disabling the Implicit Trust Anchor database after successfully receiving the Distribution of CA certificates response Section limits any vulnerability to the first TLS exchange,0,0,1,0,0,1,0,1,0
RQ51.txt,RQ51.txt.flow_of_events.9,Certificate-less TLS cipher suites that maintain security and perform the mutual authentication necessary for enrollment have the following properties the only information leaked by an active attack is whether or not a single guess of the secret is correct,0,0,0,0,0,0,1,1,0
RQ51.txt,RQ51.txt.flow_of_events.10,any advantage an adversary gains is through interaction and not computation,0,0,0,0,0,0,0,0,0
RQ51.txt,RQ51.txt.flow_of_events.11,it is possible to perform countermeasures such as exponential backoff after a certain number of failed attempts to frustrate repeated active attacks,1,1,1,0,1,1,0,0,0
RQ51.txt,RQ51.txt.flow_of_events.12,Using a certificate-less cipher suite that does not have the properties listed above would render the results of enrollment void and potentially result in certificates being issued to unauthenticated andor unauthorized entities,0,0,0,0,0,0,0,0,0
RQ51.txt,RQ51.txt.flow_of_events.13,When using a certificate-less TLS cipher suite the shared secret used for authentication and authorization can not be shared with an entity that is not a party to the exchange someone other than the client and the server,0,0,1,0,0,1,0,1,0
RQ51.txt,RQ51.txt.flow_of_events.14,Any additional sharing of secrets voids the security afforded by a certificate-less cipher suite,0,0,0,0,0,0,0,0,0
RQ51.txt,RQ51.txt.flow_of_events.15,Exposure of a shared secret used by a certificate-less cipher suite to a third party enables client impersonation that can result in corruption of a client 's trust anchor database,0,0,0,0,0,0,0,0,0
RQ51.txt,RQ51.txt.flow_of_events.16,TLS cipher suites that include EXPORT '' and DES '' in their names MUST NOT be used,1,0,1,0,1,1,0,0,0
RQ51.txt,RQ51.txt.flow_of_events.17,These ciphers do not offer a sufficient level of protection -bit crypto in does n't offer acceptable protection and the use of DES is deprecated,0,0,0,0,0,0,0,0,0
RQ51.txt,RQ51.txt.flow_of_events.18,As described in CMC Section of RFC For keys that can be used as signature keys signing the certification request with the private key serves as a POP on that key pair '',1,0,0,0,1,1,0,0,0
