file,ID,text,functional,Function,Behavior,Data,OnlyF,F,OnlyQ,Q,UserRelated
EA49.txt,EA49.txt.flow_of_events.0,User selects Request economic assistance elderly minor orphans AIDS patients prisoners adults in need '',1,1,0,0,1,1,0,0,1
EA49.txt,EA49.txt.flow_of_events.1,The system displays the form for entering applicant and recipient data,1,1,1,0,1,1,0,0,0
EA49.txt,EA49.txt.flow_of_events.2,The user enters hisher own data and if necessary enters the data of a third person specifying the relationship with that person,1,0,0,0,1,1,0,0,1
EA49.txt,EA49.txt.flow_of_events.3,The system retrieves the data of the applicant citizen the master data of the recipient citizen in case the applicant and the recipient were not the same person and the data regarding the household of the recipient Citizen,1,0,1,1,1,1,0,0,0
EA49.txt,EA49.txt.flow_of_events.4,The user specifies the psycho-physical conditions of the recipient specifying the attached documents disability certificate issued by the ASL commission andor health card of the attending physician andor certificate of the pension provider ISEE model finally specifying a possible date of appointment with social workers,1,0,0,1,1,1,0,0,1
EA49.txt,EA49.txt.flow_of_events.5,Then submit the form,1,0,0,0,1,1,0,0,1
EA49.txt,EA49.txt.flow_of_events.6,The system picks up data regarding any social welfare services the recipient already uses,1,0,1,1,1,1,0,0,0
EA49.txt,EA49.txt.flow_of_events.7,It then forwards the request to the Social Services office and notifies the user that the request has been made,1,1,1,0,1,1,0,0,0
EA49.txt,EA49.txt.name,Economic Assistance,1,1,1,1,1,1,0,0,0
EA49.txt,EA49.txt.postcondition,The system has encountered an error in filling out the form so it calls the use case Data Errati OR The user returns to the previous screen OR The system encountered an unanticipated error so it calls the use case Service Not Available,1,0,1,0,1,1,0,0,1
EA49.txt,EA49.txt.precondition,The user has successfully logged in and selected the Social Assistance feature,0,0,0,0,0,0,0,0,1
EA49.txt,EA49.txt.quality_requirement,Unanticipated,0,0,0,0,0,0,0,0,0
EA50.txt,EA50.txt.actor,Started by User Communicates with Social Services Office,0,0,0,0,0,0,0,0,1
EA50.txt,EA50.txt.flow_of_events.0,User selects the Social Assistance feature by selecting Request for Assistance to Girls Mothers and Minors in Need '',1,1,0,0,1,1,0,0,1
EA50.txt,EA50.txt.flow_of_events.1,The system displays the form for entering applicant and recipient data,1,1,1,0,1,1,0,0,0
EA50.txt,EA50.txt.flow_of_events.2,The user enters hisher own data and those of the recipient of the request himselfherself other person if necessary specifying the relationship with that person,1,0,0,0,1,1,0,0,1
EA50.txt,EA50.txt.flow_of_events.3,Heshe also specifies a possible appointment date with Social Workers,1,0,0,0,1,1,0,0,1
EA50.txt,EA50.txt.flow_of_events.4,Heshe then submits the form,1,0,0,0,1,1,0,0,1
EA50.txt,EA50.txt.flow_of_events.5,The system retrieves from the system the master data of the recipient citizen and data regarding the household of the recipient Citizen,1,0,1,1,1,1,0,0,0
EA50.txt,EA50.txt.flow_of_events.6,The request is sent to the Social Services office and the user is notified of the submission,1,1,1,0,1,1,0,0,0
EA50.txt,EA50.txt.name,Assistance Girls Mothers Minors,1,1,1,1,1,1,0,0,0
EA50.txt,EA50.txt.postcondition,The system has encountered an error in filling out the form so it calls the use case Data Errati OR The user returns to the previous screen OR The system encountered an unanticipated error so it calls the use case Service Not Available,1,0,1,0,1,1,0,0,1
EA50.txt,EA50.txt.precondition,The user has successfully logged in and selected the Social Assistance feature,0,0,0,0,0,0,0,0,1
EA50.txt,EA50.txt.quality_requirement,Unanticipated,0,0,0,0,0,0,0,0,0
EA51.txt,EA51.txt.actor,Initiated by User Communicates with ASL,0,0,0,0,0,0,0,0,1
EA51.txt,EA51.txt.flow_of_events.0,User selects Request residential and semi-residential care '',1,1,0,0,1,1,0,0,1
EA51.txt,EA51.txt.flow_of_events.1,The system displays the form for entering applicant and recipient data,1,1,1,0,1,1,0,0,0
EA51.txt,EA51.txt.flow_of_events.2,The user enters hisher own data and if necessary enters the data of a third person specifying the relationship with that person,1,0,0,0,1,1,0,0,1
EA51.txt,EA51.txt.flow_of_events.3,The system retrieves the master data of the applicant the recipient citizen if the recipient is a third person and data regarding the household of the recipient Citizen,1,0,1,1,1,1,0,0,0
EA51.txt,EA51.txt.flow_of_events.4,The user specifies the recipient 's psycho-physical condition the reason for the request the type of service requested and the hours required,1,0,0,1,1,1,0,0,1
EA51.txt,EA51.txt.flow_of_events.5,Heshe then submits the form,1,0,0,0,1,1,0,0,1
EA51.txt,EA51.txt.flow_of_events.6,The system forwards the request to the appropriate ASL and notifies the user of the successful request,1,1,1,0,1,1,0,0,0
EA51.txt,EA51.txt.name,Assistance Residential Assistance,1,1,1,1,1,1,0,0,0
EA51.txt,EA51.txt.postcondition,The system has encountered an error in filling out the form so it calls the use case Data Errati OR The user returns to the previous screen OR The system encountered an unanticipated error so it calls the use case Service Not Available Unanticipated Quality Requirements,1,0,1,0,1,1,0,0,1
EA51.txt,EA51.txt.precondition,The user has successfully logged in and selected the Social Work feature,0,0,0,0,0,0,0,0,1
EA52.txt,EA52.txt.actor,Started by User,0,0,0,0,0,0,0,0,1
EA52.txt,EA52.txt.flow_of_events.0,User selects the feature Application for Solidarity Fund Allocation for Victims of Usury and Extortion '',1,1,0,0,1,1,0,0,1
EA52.txt,EA52.txt.flow_of_events.1,The system displays the information and related forms to be downloaded and sent to the Prefecture offering in addition the possibility to print it out,1,1,1,0,1,1,0,0,0
EA52.txt,EA52.txt.name,Funds Victims Usura,1,1,1,0,1,1,0,0,0
EA52.txt,EA52.txt.postcondition,The user viewed the page OR The system encountered an unanticipated error so calls the use case Service Not Available Unanticipated Quality Requirements,1,0,1,0,1,1,0,0,1
EA52.txt,EA52.txt.precondition,The user has accessed the system and selected the Social Assistance feature,0,0,0,0,0,0,0,0,1
EA53.txt,EA53.txt.actor,Started by User,0,0,0,0,0,0,0,0,1
EA53.txt,EA53.txt.flow_of_events.0,User selects Application for accompaniment allowance '',1,1,0,0,1,1,0,0,1
EA53.txt,EA53.txt.flow_of_events.1,The system displays the information about the disability pension and shows the link to download the relevant form to send to INPS providing the option to print it out,1,1,1,0,1,1,0,0,0
EA53.txt,EA53.txt.flow_of_events.2,It also shows direct links to the request for family status and marital status,1,0,1,0,1,1,0,0,0
EA53.txt,EA53.txt.name,Compensation Accompaniment,1,1,1,0,1,1,0,0,0
EA53.txt,EA53.txt.postcondition,The user has viewed the page OR The user has selected one of the direct links then the use case Request Family State or Request Certificate OR The system encountered an unanticipated error expected so it calls the use case Service Not Available Unanticipated Quality Requirements,1,0,1,0,1,1,0,0,1
EA53.txt,EA53.txt.precondition,The user has accessed the system and selected the Social Assistance feature,0,0,0,0,0,0,0,0,1
EA54.txt,EA54.txt.actor,Started by Employee,0,0,0,0,0,0,0,0,1
EA54.txt,EA54.txt.flow_of_events.0,The system shows the information regarding the selected practice with its options to accept or reject practice,1,1,1,0,1,1,0,0,0
EA54.txt,EA54.txt.flow_of_events.1,The Clerk can Accept or Reject the practice if it is already complete with all documentation necessary signatures and after verification,1,1,0,1,1,1,0,0,1
EA54.txt,EA54.txt.flow_of_events.2,Heshe can also print the practice data if necessary,1,1,0,0,1,1,0,0,1
EA54.txt,EA54.txt.name,Show Practice Attended Employee,1,1,1,1,1,1,0,0,0
EA54.txt,EA54.txt.postcondition,The Clerk accepts the practice the use case Practice Accepted '' is invoked OR The Clerk Rejects the practice the use case Practice Rejected '' is invoked OR The system has encountered an unanticipated error so it calls the use case Service Not Available Unanticipated Quality Requirements,1,0,1,0,1,1,0,0,1
EA54.txt,EA54.txt.precondition,This use case includes the View Practices Attended Employee use case,0,0,0,0,0,0,0,0,0
EA55.txt,EA55.txt.actor,Started by User,0,0,0,0,0,0,0,0,1
EA55.txt,EA55.txt.flow_of_events.0,Remote user selects the Social Assistance feature by selecting Area Plan assistance services '',1,1,0,0,1,1,0,0,1
EA55.txt,EA55.txt.flow_of_events.1,The system displays the area plan regarding care services,1,1,1,1,1,1,0,0,0
EA55.txt,EA55.txt.name,Plan Zone Assistance,1,1,1,1,1,1,0,0,0
EA55.txt,EA55.txt.postcondition,The user returns to the previous screen OR The system encountered an unanticipated error so calls the use case Service Not Available Unanticipated Quality Requirements,1,0,1,0,1,1,0,0,1
EA55.txt,EA55.txt.precondition,The user accessed the system,0,0,0,0,0,0,0,0,1
EA56.txt,EA56.txt.actor,Started by User,0,0,0,0,0,0,0,0,1
EA56.txt,EA56.txt.flow_of_events.0,User selects the Request for recognition of qualification as a veteran or orphan of labor '' feature,1,1,0,0,1,1,0,0,1
EA56.txt,EA56.txt.flow_of_events.1,The system shows the information and related forms to be downloaded and sent to the Prefecture offering the option to print it out,1,1,1,0,1,1,0,0,0
EA56.txt,EA56.txt.flow_of_events.2,It also shows a direct link to the page for requesting the Birth Certificate Residence Certificate and Death Certificate,1,0,1,0,1,1,0,0,0
EA56.txt,EA56.txt.name,Qualification Reduce Guerra,1,1,1,0,1,1,0,0,0
EA56.txt,EA56.txt.postcondition,The user has viewed the page OR The user has selected one of the direct links to the various certificates birth certificate residence certificate death certificate thereby invoking the use case Request Certificates OR The system encountered an unanticipated error expected so it calls the use case Service Not Available Unanticipated Quality Requirements,1,0,1,0,1,1,0,0,1
EA56.txt,EA56.txt.precondition,The user has accessed the system and selected the Social Assistance feature,0,0,0,0,0,0,0,0,1
EA57.txt,EA57.txt.actor,Initiated by User Communicates with Traffic Police Command,0,0,0,0,0,0,0,0,1
EA57.txt,EA57.txt.flow_of_events.0,The user selects the Social Assistance feature by selecting Disabled Parking Release '',1,1,0,0,1,1,0,0,1
EA57.txt,EA57.txt.flow_of_events.1,The system displays the form for entering applicant and recipient data if different,1,1,1,0,1,1,0,0,0
EA57.txt,EA57.txt.flow_of_events.2,The user enters the master data of the applicant and those of the recipient if different if necessary specifying the relationship to that person,1,0,0,0,1,1,0,0,1
EA57.txt,EA57.txt.flow_of_events.3,Also specified is the type of documentation attached to the traffic police command medical-legal certificate issued by the ASL commission,1,0,0,1,1,1,0,0,0
EA57.txt,EA57.txt.flow_of_events.4,It then submits the form,1,0,0,0,1,1,0,0,1
EA57.txt,EA57.txt.flow_of_events.5,The system picks up the master data of the recipient citizen,1,0,1,0,1,1,0,0,0
EA57.txt,EA57.txt.flow_of_events.6,The request is sent to the traffic police command and the user is notified of the submission,1,1,1,0,1,1,0,0,0
EA57.txt,EA57.txt.name,Release Parking Disabled,1,1,1,1,1,1,0,0,0
EA57.txt,EA57.txt.postcondition,The system has encountered an error in filling out the form so it calls the use case Data Errati OR The user returns to the previous screen OR The system encountered an unanticipated error so it calls the use case Service Not Available Unanticipated Quality Requirements,1,0,1,0,1,1,0,0,1
EA57.txt,EA57.txt.precondition,The user has successfully logged in and selected the Social Assistance feature,0,0,0,0,0,0,0,0,1
EA58.txt,EA58.txt.actor,Initiated by User Communicates with Social Services Office,0,0,0,0,0,0,0,0,1
EA58.txt,EA58.txt.flow_of_events.0,User selects Mobility and transportation service for the disabled '',1,1,0,0,1,1,0,0,1
EA58.txt,EA58.txt.flow_of_events.1,The system displays the form for entering applicant and recipient data,1,1,1,0,1,1,0,0,0
EA58.txt,EA58.txt.flow_of_events.2,The user enters hisher own data and if necessary enters the data of a third person specifying the relationship with that person,1,0,0,0,1,1,0,0,1
EA58.txt,EA58.txt.flow_of_events.3,The system retrieves the data of the applicant citizen the master data of the recipient citizen in case the applicant and the recipient were not the same person and the data regarding the household of the recipient Citizen,1,0,1,1,1,1,0,0,0
EA58.txt,EA58.txt.flow_of_events.4,The user specifies the psycho-physical conditions of the recipient specifying the attached documents disability certificate issued by the ASL commission andor health card of the attending physician andor certificate of the pension provider ISEE model finally specifying a possible date of appointment with social workers,1,0,0,1,1,1,0,0,1
EA58.txt,EA58.txt.flow_of_events.5,Then submit the form,1,0,0,0,1,1,0,0,1
EA58.txt,EA58.txt.flow_of_events.6,The system picks up data regarding any social welfare services the recipient already uses,1,0,1,1,1,1,0,0,0
EA58.txt,EA58.txt.flow_of_events.7,It then forwards the request to the Social Services office and notifies the user that the request has been made,1,1,1,0,1,1,0,0,0
EA58.txt,EA58.txt.name,Service Mobility Disabled,1,1,1,1,1,1,0,0,0
EA58.txt,EA58.txt.postcondition,The system has encountered an error in filling out the form so it calls the use case Data Errati OR The user returns to the previous screen OR The system encountered an unexpected error so it calls the use case Service Not Available,1,0,1,0,1,1,0,0,1
EA58.txt,EA58.txt.precondition,The user has successfully logged in and selected the Social Assistance feature,0,0,0,0,0,0,0,0,1
EA59.txt,EA59.txt.actor,Started by Citizen,0,0,0,0,0,0,0,0,1
EA59.txt,EA59.txt.flow_of_events.0,Citizen requests unsubscription from advertisement service related to informagiovani news,1,1,0,0,1,1,0,0,1
EA59.txt,EA59.txt.flow_of_events.1,The system displays a form to confirm the request,1,1,1,0,1,1,0,0,0
EA59.txt,EA59.txt.flow_of_events.2,The citizen confirms the unsubscribe operation,1,1,0,0,1,1,0,0,1
EA59.txt,EA59.txt.flow_of_events.3,The system deletes the citizen from the advertisement service,1,1,1,1,1,1,0,0,0
EA59.txt,EA59.txt.name,Unsubscribe News Informagiovani,1,1,1,1,1,1,0,0,0
EA59.txt,EA59.txt.postcondition,The system has executed the citizen 's request OR If an error occurs in the process of deleting from the news service the system calls the use case Service Not Available,1,0,1,0,1,1,0,0,0
EA59.txt,EA59.txt.precondition,This case requires that the citizen has gone through the authentication procedure,0,0,0,0,0,0,0,0,1
EA59.txt,EA59.txt.quality_requirement,Not Available,0,0,0,0,0,0,0,0,0
EA60.txt,EA60.txt.actor,Started by Citizen,0,0,0,0,0,0,0,0,1
EA60.txt,EA60.txt.flow_of_events.0,Citizen requests cancellation of Card Giovani,1,1,0,0,1,1,0,0,1
EA60.txt,EA60.txt.flow_of_events.1,The system displays a form for entering the Card number,1,1,1,0,1,1,0,0,0
EA60.txt,EA60.txt.flow_of_events.2,The citizen enters the number,1,0,0,0,1,1,0,0,1
EA60.txt,EA60.txt.flow_of_events.3,The system verifies the existence of the card and the citizen 's membership,1,1,1,1,1,1,0,0,0
EA60.txt,EA60.txt.flow_of_events.4,The system displays a form for confirmation of the request,1,1,1,0,1,1,0,0,0
EA60.txt,EA60.txt.flow_of_events.5,The citizen confirms the deletion of the card,1,1,0,0,1,1,0,0,1
EA60.txt,EA60.txt.flow_of_events.6,The system deletes the youth card from the repository,1,1,1,1,1,1,0,0,0
EA60.txt,EA60.txt.name,Cancellation Card Youth,1,1,1,1,1,1,0,0,0
EA60.txt,EA60.txt.postcondition,The system has performed the deletion of the card In case the citizen has entered the number of a card that does not exist or is not owned by the citizen the system calls the use case Dati Errati In case there is a failure in the request the system calls the use case Service Not Available,1,0,1,1,1,1,0,0,1
EA60.txt,EA60.txt.precondition,This case requires that the citizen has gone through the authentication procedure and has a Card Giovani,0,0,0,0,0,0,0,0,1
EA60.txt,EA60.txt.quality_requirement,Not Provided,0,0,0,0,0,0,0,0,0
EA61.txt,EA61.txt.actor,Started by Citizen,0,0,0,0,0,0,0,0,1
EA61.txt,EA61.txt.flow_of_events.0,Citizen decides he wants to cancel the youth card and then enters in the form that he wants to cancel it,1,1,0,0,1,1,0,0,1
EA61.txt,EA61.txt.flow_of_events.1,The system receives the form notifies that the card has been cancelled and resubmits the form,1,1,1,0,1,1,0,0,0
EA61.txt,EA61.txt.name,Card Annulled,1,1,1,0,1,1,0,0,0
EA61.txt,EA61.txt.postcondition,The system resubmits the form,1,0,1,0,1,1,0,0,0
EA61.txt,EA61.txt.precondition,This use case extends Enrollment Card Youth and checks when a citizen decides to cancel the youth card,0,0,0,0,0,0,0,0,0
EA61.txt,EA61.txt.quality_requirement,Not provided,0,0,0,0,0,0,0,0,0
EA62.txt,EA62.txt.actor,Started by Citizen,0,0,0,0,0,0,0,0,1
EA62.txt,EA62.txt.flow_of_events.0,Citizen requests cancellation of interview reservation in the counseling center,1,1,0,0,1,1,0,0,1
EA62.txt,EA62.txt.flow_of_events.1,The system displays a form to confirm the request,1,1,1,0,1,1,0,0,0
EA62.txt,EA62.txt.flow_of_events.2,The citizen confirms the deletion of the reservation,1,1,0,0,1,1,0,0,1
EA62.txt,EA62.txt.flow_of_events.3,Thesystemeliminatesbooking,1,1,1,1,1,1,0,0,0
EA62.txt,EA62.txt.name,Elimination Reservation Interview,1,1,1,1,1,1,0,0,0
EA62.txt,EA62.txt.postcondition,The system has made the cancellation of the reservation,1,0,1,1,1,1,0,0,0
EA62.txt,EA62.txt.precondition,This extends the View Preservation Consultor io use case by considering the case where the citizen wants to delete the chosen reservation,0,0,0,0,0,0,0,0,1
EA62.txt,EA62.txt.quality_requirement,Not provided,0,0,0,0,0,0,0,0,0
EA63.txt,EA63.txt.actor,Started by Citizen,0,0,0,0,0,0,0,0,1
EA63.txt,EA63.txt.flow_of_events.0,The Citizen requests to view the list of counseling centers,1,1,0,0,1,1,0,0,1
EA63.txt,EA63.txt.flow_of_events.1,The system allows to view the list of consulting rooms,1,1,1,1,1,1,0,0,0
EA63.txt,EA63.txt.flow_of_events.2,The Citizen chooses the consulting room,1,0,0,0,1,1,0,0,1
EA63.txt,EA63.txt.flow_of_events.3,The system returns information regarding the chosen consultatory displaying data such as - its location - its opening dates and times,1,1,1,1,1,1,0,0,0
EA63.txt,EA63.txt.flow_of_events.4,- the list of interviews if any booked invoking the use case View Consulting Reservation,1,1,0,1,1,1,0,0,0
EA63.txt,EA63.txt.name,Information Consultancy Youth,1,1,1,1,1,1,0,0,0
EA63.txt,EA63.txt.postcondition,The citizen has viewed the information about consulting room OR In case the citizen wants to book an interview the system calls the use case Booking Interview,1,0,1,1,1,1,0,0,1
EA63.txt,EA63.txt.precondition,The citizen has logged into the system,0,0,0,0,0,0,0,0,1
EA63.txt,EA63.txt.quality_requirement,Not provided,0,0,0,0,0,0,0,0,0
EA64.txt,EA64.txt.actor,Started by Citizen,0,0,0,0,0,0,0,0,1
EA64.txt,EA64.txt.flow_of_events.0,Citizen requests viewing of informagiovani news list,1,1,0,0,1,1,0,0,1
EA64.txt,EA64.txt.flow_of_events.1,The system allows to view the list of information regarding - special official employment gazette - local competition notices information - study trips,1,1,1,1,1,1,0,0,0
EA64.txt,EA64.txt.flow_of_events.2,The citizen selects the desired information,1,0,0,0,1,1,0,0,1
EA64.txt,EA64.txt.flow_of_events.3,The system returns the information concerning the news specifying - date of publication of the notice - expiration date of the notice - description,1,1,1,1,1,1,0,0,0
EA64.txt,EA64.txt.name,Information Informagiovani,1,1,1,1,1,1,0,0,0
EA64.txt,EA64.txt.postcondition,The citizen has viewed the information about the initiatives OR In case of failure the system calls Service Not Available,1,0,1,1,1,1,0,0,1
EA64.txt,EA64.txt.precondition,The citizen has logged into the system,0,0,0,0,0,0,0,0,1
EA64.txt,EA64.txt.quality_requirement,Not expected,0,0,0,0,0,0,0,0,0
EA65.txt,EA65.txt.actor,Started by Citizen,0,0,0,0,0,0,0,0,1
EA65.txt,EA65.txt.flow_of_events.0,Citizen applies for youth card enrollment,1,1,0,0,1,1,0,0,1
EA65.txt,EA65.txt.flow_of_events.1,The system displays a form for submitting the request,1,1,1,0,1,1,0,0,0
EA65.txt,EA65.txt.flow_of_events.2,The citizen enters the card application data into a form,1,0,0,0,1,1,0,0,1
EA65.txt,EA65.txt.flow_of_events.3,The system receives the form verifies the data and submits the request,1,1,1,0,1,1,0,0,0
EA65.txt,EA65.txt.flow_of_events.4,The system notifies that the card has been entered and displays the card number and the summary of data entered in a form,1,1,1,1,1,1,0,0,0
EA65.txt,EA65.txt.name,Enrollment Card Youth,1,1,1,1,1,1,0,0,0
EA65.txt,EA65.txt.postcondition,The system has displayed the summary form OR In case an error occurred in the card application phase the system calls the use case Service Not Available OR Should the citizen enter incorrect data the system calls the use case Data Error OR In case the citizen decides to cancel the card request the system calls the use case Card Canceled,1,0,1,1,1,1,0,0,1
EA65.txt,EA65.txt.precondition,This case requires that the citizen has gone through the authentication procedure,0,0,0,0,0,0,0,0,1
EA65.txt,EA65.txt.quality_requirement,Not provided,0,0,0,0,0,0,0,0,0
EA66.txt,EA66.txt.actor,Started by Citizen,0,0,0,0,0,0,0,0,1
EA66.txt,EA66.txt.flow_of_events.0,Citizen requests subscription to informagiovani news to receive service-related advertisements,1,1,0,1,1,1,0,0,1
EA66.txt,EA66.txt.flow_of_events.1,The system displays a form for submitting the request,1,1,1,0,1,1,0,0,0
EA66.txt,EA66.txt.flow_of_events.2,The citizen enters the news request data into a form,1,0,0,0,1,1,0,0,1
EA66.txt,EA66.txt.flow_of_events.3,The system receives the form verifies the data and submits the request,1,1,1,0,1,1,0,0,0
EA66.txt,EA66.txt.name,Registration News Informagiovani,1,1,1,1,1,1,0,0,0
EA66.txt,EA66.txt.postcondition,The system has submitted the applicant 's request OR Should an error occur at the news request stage the system calls the use case Service Not Available OR Should the citizen decide to cancel the news request the system calls the use case News Annulled,1,0,1,1,1,1,0,0,1
EA66.txt,EA66.txt.precondition,This case requires that the citizen has gone through the authentication procedure,0,0,0,0,0,0,0,0,1
EA66.txt,EA66.txt.quality_requirement,Not Provided,0,0,0,0,0,0,0,0,0
EA67.txt,EA67.txt.actor,Started by Citizen,0,0,0,0,0,0,0,0,1
EA67.txt,EA67.txt.flow_of_events.0,Citizen requests change of interview reservation in the counseling center,1,1,0,0,1,1,0,0,1
EA67.txt,EA67.txt.flow_of_events.1,The system displays a form for editing the reservation fields,1,1,1,0,1,1,0,0,0
EA67.txt,EA67.txt.flow_of_events.2,The citizen makes the changes in the form confirms the reservation,1,0,0,0,1,1,0,0,1
EA67.txt,EA67.txt.flow_of_events.3,Thesystemmodifiesthereservation,1,0,1,1,1,1,0,0,0
EA67.txt,EA67.txt.name,Edit Preservation Interview,1,1,1,1,1,1,0,0,0
EA67.txt,EA67.txt.postcondition,The system has made the reservation change,1,0,1,1,1,1,0,0,0
EA67.txt,EA67.txt.precondition,This extends the View Preservation Consultor io use case by considering the case when the citizen wants to change the chosen reservation,0,0,0,0,0,0,0,0,1
EA67.txt,EA67.txt.quality_requirement,Not provided,0,0,0,0,0,0,0,0,0
EA68.txt,EA68.txt.actor,Started by Citizen,0,0,0,0,0,0,0,0,1
EA68.txt,EA68.txt.flow_of_events.0,Citizen decides she wants to cancel informagiovani news and then enters in the form that she wants to cancel it,1,1,0,0,1,1,0,0,1
EA68.txt,EA68.txt.flow_of_events.1,The system receives the form notifies that the news has been cancelled and resubmits the form,1,1,1,0,1,1,0,0,0
EA68.txt,EA68.txt.name,News Canceled,1,1,1,0,1,1,0,0,0
EA68.txt,EA68.txt.postcondition,The system resubmits the form,1,0,1,0,1,1,0,0,0
EA68.txt,EA68.txt.precondition,This use case extends Subscribe News Informagiovani and occurs when a citizen decides to cancel informagiovani news,0,0,0,0,0,0,0,0,1
EA68.txt,EA68.txt.quality_requirement,Not provided,0,0,0,0,0,0,0,0,0
EA69.txt,EA69.txt.actor,Started by Citizen,0,0,0,0,0,0,0,0,1
EA69.txt,EA69.txt.flow_of_events.0,Citizen requests an interview in the preselected counseling center,1,1,0,0,1,1,0,0,1
EA69.txt,EA69.txt.flow_of_events.1,The system displays a form for submitting the request,1,1,1,0,1,1,0,0,0
EA69.txt,EA69.txt.flow_of_events.2,The citizen enters the interview request data into a form,1,0,0,0,1,1,0,0,1
EA69.txt,EA69.txt.flow_of_events.3,The system receives the form verifies the reservation data and submits the request,1,1,1,0,1,1,0,0,0
EA69.txt,EA69.txt.flow_of_events.4,Citizen requests prints out receipt of interview booking,1,1,0,0,1,1,0,0,1
EA69.txt,EA69.txt.flow_of_events.5,Thesystemprintsthebooking,1,0,1,1,1,1,0,0,0
EA69.txt,EA69.txt.name,Reservation Interview,1,1,1,1,1,1,0,0,0
EA69.txt,EA69.txt.postcondition,s The system has booked the applicant 's interview OR Should an error occur at the interview booking stage the system calls the use case Service Not Available OR Should the citizen decide to cancel the interview reservation the system calls the use case Reservation Interview Canceled,1,0,1,1,1,1,0,0,1
EA69.txt,EA69.txt.precondition,This use case extends Information Consulting Youth and intervenes when a citizen decides to make an interview reservation This case requires that the citizen has gone through the authentication process,0,0,0,0,0,0,0,0,1
EA69.txt,EA69.txt.quality_requirement,Not Available,0,0,0,0,0,0,0,0,0
EA70.txt,EA70.txt.actor,Started by Citizen,0,0,0,0,0,0,0,0,1
EA70.txt,EA70.txt.flow_of_events.0,Citizen decides heshe wants to cancel the interview reservation and then enters in the form that heshe wants to cancel it,1,1,0,1,1,1,0,0,1
EA70.txt,EA70.txt.flow_of_events.1,System receives the form notifies cancellation of interview booking and resubmits the form,1,1,1,0,1,1,0,0,0
EA70.txt,EA70.txt.name,Reservation Interview Canceled,1,1,1,1,1,1,0,0,0
EA70.txt,EA70.txt.postcondition,The system resubmits the form,1,0,1,0,1,1,0,0,0
EA70.txt,EA70.txt.precondition,This use case extends Booking Interview and checks when a citizen decides to cancel the interview booking,0,0,0,0,0,0,0,0,0
EA70.txt,EA70.txt.quality_requirement,Not provided,0,0,0,0,0,0,0,0,0
EA71.txt,EA71.txt.actor,Started by Citizen,0,0,0,0,0,0,0,0,1
EA71.txt,EA71.txt.flow_of_events.0,Citizen requests to view the reservation made at a consultation center,1,1,0,0,1,1,0,0,1
EA71.txt,EA71.txt.flow_of_events.1,The system returns information regarding the selected reservation by displaying data such as - Date and time - Consultatory,1,1,1,1,1,1,0,0,0
EA71.txt,EA71.txt.name,View Reservation Consultation,1,1,1,1,1,1,0,0,0
EA71.txt,EA71.txt.postcondition,The Citizen has viewed the information about the reservation OR In case the citizen wants to modifydelete a reservation the system calls the use case Modify Preservation Intercourse Elimi nation Preservation Intercourse,1,0,1,1,1,1,0,0,1
EA71.txt,EA71.txt.precondition,This case requires that the Citizen has carried out the authentication procedure,0,0,0,0,0,0,0,0,1
EA71.txt,EA71.txt.quality_requirement,Not provided,0,0,0,0,0,0,0,0,0
EA72.txt,EA72.txt.actor,Started by Employee,0,0,0,0,0,0,0,0,1
EA72.txt,EA72.txt.flow_of_events.0,Employee requests the deletion of a news item,1,1,0,0,1,1,0,0,1
EA72.txt,EA72.txt.flow_of_events.1,The system displays the list of existing news items,1,1,1,1,1,1,0,0,0
EA72.txt,EA72.txt.flow_of_events.2,The employee chooses a news item,1,0,0,0,1,1,0,0,1
EA72.txt,EA72.txt.flow_of_events.3,The system displays a form the confirmation of the operation,1,1,1,0,1,1,0,0,0
EA72.txt,EA72.txt.flow_of_events.4,The employee confirms the operation through the form,1,0,0,0,1,1,0,0,1
EA72.txt,EA72.txt.flow_of_events.5,The system receives the form and deletes the data of the news from the system,1,1,1,1,1,1,0,0,0
EA72.txt,EA72.txt.name,Delete Information,1,1,1,1,1,1,0,0,0
EA72.txt,EA72.txt.postcondition,The system has performed the deletion of the news OR If an error occurred in the deletion request the system calls the use case Service Not Available,1,0,1,1,1,1,0,0,0
EA72.txt,EA72.txt.precondition,This case requires that the employee has gone through the authentication procedure,0,0,0,0,0,0,0,0,1
EA72.txt,EA72.txt.quality_requirement,Not Available,0,0,0,0,0,0,0,0,0
EA73.txt,EA73.txt.actor,Started by Citizen,0,0,0,0,0,0,0,0,1
EA73.txt,EA73.txt.flow_of_events.0,Citizen requests to view list of libraries,1,1,0,0,1,1,0,0,1
EA73.txt,EA73.txt.flow_of_events.1,The system allows to view the list of libraries,1,1,1,1,1,1,0,0,0
EA73.txt,EA73.txt.flow_of_events.2,The Citizen chooses the library,1,0,0,0,1,1,0,0,1
EA73.txt,EA73.txt.flow_of_events.3,The system returns information concerning the chosen library by displaying data such as - - - location opening dates and times and link to the library 's website,1,1,1,1,1,1,0,0,0
EA73.txt,EA73.txt.name,Information Libraries,1,1,1,1,1,1,0,0,0
EA73.txt,EA73.txt.postcondition,The citizen has viewed the library information OR In case the citizen wants to view a book heshe will be referred to the library website,1,0,1,1,1,1,0,0,1
EA73.txt,EA73.txt.precondition,The citizen has logged into the system,0,0,0,0,0,0,0,0,1
EA73.txt,EA73.txt.quality_requirement,Not provided,0,0,0,0,0,0,0,0,0
