file,ID,text
EA56.txt,EA56.txt.flow_of_events.0,User selects the Request for recognition of qualification as a veteran or orphan of labor '' feature
EA56.txt,EA56.txt.flow_of_events.1,The system shows the information and related forms to be downloaded and sent to the Prefecture offering the option to print it out
EA56.txt,EA56.txt.flow_of_events.2,It also shows a direct link to the page for requesting the Birth Certificate Residence Certificate and Death Certificate
EA124.txt,EA124.txt.name,Forms
EA124.txt,EA124.txt.actor,Initiated by Citizen
EA124.txt,EA124.txt.precondition,The Citizen is logged in
EA124.txt,EA124.txt.postcondition,The download has been initialized OR In case there are general errors the system calls the use case Service Not Available
EA124.txt,EA124.txt.quality_requirement,Not expected
EA124.txt,EA124.txt.flow_of_events.0,Citizen clicks button to access forms section
EA124.txt,EA124.txt.flow_of_events.1,The System redirects the Citizen to the required section and displays the various forms available for download
EA124.txt,EA124.txt.flow_of_events.2,The Citizen selects the desired form
EA124.txt,EA124.txt.flow_of_events.3,The System starts the download
EA16.txt,EA16.txt.name,Edit Password Administrator
EA16.txt,EA16.txt.actor,Started by administrator
EA16.txt,EA16.txt.precondition,The 'administrator has authenticated into the system
EA16.txt,EA16.txt.postcondition,The password is changed OR In the case where the administrator enters a password of less than characters or the old password is incorrect the system calls the use case Data Errati OR In case the service is not available the use case Service Not Available is called
EA16.txt,EA16.txt.quality_requirement,Not expected
EA16.txt,EA16.txt.flow_of_events.0,The administrator wants to change the password and presses the change password button
EA16.txt,EA16.txt.flow_of_events.1,The system displays the form for entering the old password
EA16.txt,EA16.txt.flow_of_events.2,The administrator enters the old password the new password and presses the confirm button
EA16.txt,EA16.txt.flow_of_events.3,The system notifies that the password has been changed
EA7.txt,EA7.txt.name,Entry Employee
EA7.txt,EA7.txt.actor,Started by administrator
EA7.txt,EA7.txt.precondition,The administrator has authenticated into the system
EA7.txt,EA7.txt.postcondition,The system registers the Employee OR In the case where the Administrator enters a serial number already in the system the system calls the use case Data Errati OR In the case where the service is not available the use case Service Not Available is called
EA7.txt,EA7.txt.quality_requirement,The name string may contain characters such as az AZ ' and must be less than in length and not empty The surname string can contain characters such as az AZ ' and must have length less than and not empty Email string consists of x xx and has a length less than characters Matriculation string contains only numeric characters is equal to characters The username string is not already in the system is well formed contains characters az AZ - and has length less than characters and is not empty Password string is well formed contains characters az AZ - and has length between and characters The password confirmation string must be consistent with the password entered
EA7.txt,EA7.txt.flow_of_events.0,The administrator logs into the system via administrative terminal and activates the procedure of Employee registration
EA7.txt,EA7.txt.flow_of_events.1,The system displays the form for entering a new employee
EA7.txt,EA7.txt.flow_of_events.2,The Administrator enters the Employee 's data and submits the registration request
EA7.txt,EA7.txt.flow_of_events.3,The system receives the form verifies that the registration number entered by the Administrator is not already in the system and generates a password saves the entered data and displays a notification of successful registration with the password assigned to the Employee
EA100.txt,EA100.txt.name,How To Become Volunteer
EA100.txt,EA100.txt.actor,Started by Citizen
EA100.txt,EA100.txt.precondition,The Citizen is authenticated within the municipal system OR The Citizen has been accessed within the municipal system
EA100.txt,EA100.txt.postcondition,The Citizen satisfied with what they viewed from the description page and therefore invokes the Download Module use case OR The Citizen fails to view the requested in-depth page while the system extends the use case Service Not Available that handles technical failure cases
EA100.txt,EA100.txt.quality_requirement,The response time of the system is to be found in a range that varies in the unit of hundredths of a second if the Citizen correctly displays the in-depth form The response time increases when the Citizen does not use the in-depth service the times of which vary from a minimum of to a maximum of seconds
EA100.txt,EA100.txt.flow_of_events.0,The Citizen accesses this descriptive screen
EA100.txt,EA100.txt.flow_of_events.1,The system responds to the need by letting him know how to become a Civil Defense volunteer and of the requirements that the Citizen will necessarily have to meet
EA100.txt,EA100.txt.flow_of_events.2,The Citizen takes note of what is written and therefore wishes to access the associated forms and therefore the use case Download Module will be called
EA39.txt,EA39.txt.name,Lost Electric Card
EA39.txt,EA39.txt.actor,Started by Citizen continued by employee
EA39.txt,EA39.txt.precondition,The Citizen must be authenticated in the system
EA39.txt,EA39.txt.postcondition,The System creates the document to be delivered to the appropriate office OR In the case where the service is not available the use case Service Not Available is invoked
EA39.txt,EA39.txt.quality_requirement,Not Provided
EA39.txt,EA39.txt.flow_of_events.0,The Citizen presses on the Lost Electoral Card button
EA39.txt,EA39.txt.flow_of_events.1,The system directly sends a lost card notification to the appropriate clerk
EA39.txt,EA39.txt.flow_of_events.2,The Citizen goes to the clerk 's office with a copy of the lost card report
EA131.txt,EA131.txt.name,Request TOSAP
EA131.txt,EA131.txt.actor,Initiated by Citizen communicates with Employee
EA131.txt,EA131.txt.precondition,The Citizen has authenticated in the system
EA131.txt,EA131.txt.postcondition,The clerk receives the file and chooses whether to accept it or not recalling the use case respectively Request TOSAP Accepted Request TOSAP Rejected OR In case there are general errors the o system calls the use case Service Not Available OR In the case where there are errors in the data entered by the user the system calls the use case Data Errati
EA131.txt,EA131.txt.quality_requirement,Not Available
EA131.txt,EA131.txt.flow_of_events.0,The Citizen clicks on the button to access the municipality 's service request area
EA131.txt,EA131.txt.flow_of_events.1,The System redirects the Citizen to the required section
EA131.txt,EA131.txt.flow_of_events.2,The Citizen selects the section dedicated to the request for the Fee for the Occupation of Public Land and Areas
EA131.txt,EA131.txt.flow_of_events.3,The System displays the relevant request form automatically obtaining the necessary data
EA131.txt,EA131.txt.flow_of_events.4,The Citizen enters additional data necessary for the correct completion of the form confirms the correctness of the information and sends the request
EA131.txt,EA131.txt.flow_of_events.5,The System notifies the employee of the request
EA53.txt,EA53.txt.name,Compensation Accompaniment
EA53.txt,EA53.txt.actor,Started by User
EA53.txt,EA53.txt.precondition,The user has accessed the system and selected the Social Assistance feature
EA53.txt,EA53.txt.postcondition,The user has viewed the page OR The user has selected one of the direct links then the use case Request Family State or Request Certificate OR The system encountered an unanticipated error expected so it calls the use case Service Not Available Unanticipated Quality Requirements
EA53.txt,EA53.txt.flow_of_events.0,User selects Application for accompaniment allowance ''
EA53.txt,EA53.txt.flow_of_events.1,The system displays the information about the disability pension and shows the link to download the relevant form to send to INPS providing the option to print it out
EA53.txt,EA53.txt.flow_of_events.2,It also shows direct links to the request for family status and marital status
EA32.txt,EA32.txt.name,Request Card Of Identity Referred
EA32.txt,EA32.txt.actor,Started by Employee continued citizen
EA32.txt,EA32.txt.precondition,The employee has authenticated into the system This use case extends Request Identity Card and occurs when the clerk does not confirm the citizen 's request
EA32.txt,EA32.txt.postcondition,The system notifies the citizen
EA32.txt,EA32.txt.quality_requirement,Not Provided
EA32.txt,EA32.txt.flow_of_events.0,Employee views the notification received
EA32.txt,EA32.txt.flow_of_events.1,The system shows the clerk the request for the creation of the ID card by by the citizen
EA32.txt,EA32.txt.flow_of_events.2,The clerk detects an error in the data and rejects the ID card creation procedure
EA32.txt,EA32.txt.flow_of_events.3,The system shall send an e-mail notification to the citizen who requested the ID card creation
EA95.txt,EA95.txt.name,Update Atmospheric Conditions
EA95.txt,EA95.txt.actor,Started by Employee
EA95.txt,EA95.txt.precondition,The employee has authenticated into the system
EA95.txt,EA95.txt.postcondition,The submission was successful OR The clerk does not the update and retrieved the Service Not Available Can complete therefore comes use case
EA95.txt,EA95.txt.quality_requirement,Not expected
EA95.txt,EA95.txt.flow_of_events.0,The municipal clerk after authenticating in the system updates the weather conditions of the municipality and regional provinces
EA95.txt,EA95.txt.flow_of_events.1,The system responds by providing the clerk with a form to complete in order to update the fields temp Min temp Max state Atmospheric name City date
EA95.txt,EA95.txt.flow_of_events.2,The employee completes the fields of the form presented by the system and submits it
EA95.txt,EA95.txt.flow_of_events.3,The system shall update the form and allow it to be viewed by the Citizen
EA127.txt,EA127.txt.name,Search Verbals Multices
EA127.txt,EA127.txt.actor,Started by Citizen
EA127.txt,EA127.txt.precondition,The Citizen has authenticated into the system
EA127.txt,EA127.txt.postcondition,The System has performed the search OR In case there are generic errors the system calls the use case Service Not Available
EA127.txt,EA127.txt.quality_requirement,Not expected
EA127.txt,EA127.txt.flow_of_events.0,The Citizen clicks on the button to access the online fines management feature
EA127.txt,EA127.txt.flow_of_events.1,The System redirects the Citizen to the desired section
EA127.txt,EA127.txt.flow_of_events.2,The Citizen clicks on the button to search for fines only charged to himher
EA127.txt,EA127.txt.flow_of_events.3,The System searches the citizen 's charge fines paid and unpaid in the database and displays them in a list in which you can browse to show all the information available for a given fine
EA93.txt,EA93.txt.name,Update Environmental Analysis
EA93.txt,EA93.txt.actor,Started by Employee
EA93.txt,EA93.txt.precondition,The employee has authenticated into the system
EA93.txt,EA93.txt.postcondition,The submission was successful OR The clerk does not the update and retrieved the Service Not Available Can complete therefore comes use case
EA93.txt,EA93.txt.quality_requirement,Not expected
EA93.txt,EA93.txt.flow_of_events.0,Municipal employee after authenticating in the system updates the form that simply provides for the copy of the report of the analysis performed on the environment by the Civil Defense
EA93.txt,EA93.txt.flow_of_events.1,The system responds by providing the clerk with a form in which to report the information compiled by the chemical experts
EA93.txt,EA93.txt.flow_of_events.2,The employee completes the form field presented by the system and submits it
EA93.txt,EA93.txt.flow_of_events.3,The system updates the form and allows it to be viewed by the Citizen
EA50.txt,EA50.txt.name,Assistance Girls Mothers Minors
EA50.txt,EA50.txt.actor,Started by User Communicates with Social Services Office
EA50.txt,EA50.txt.precondition,The user has successfully logged in and selected the Social Assistance feature
EA50.txt,EA50.txt.postcondition,The system has encountered an error in filling out the form so it calls the use case Data Errati OR The user returns to the previous screen OR The system encountered an unanticipated error so it calls the use case Service Not Available
EA50.txt,EA50.txt.quality_requirement,Unanticipated
EA50.txt,EA50.txt.flow_of_events.0,User selects the Social Assistance feature by selecting Request for Assistance to Girls Mothers and Minors in Need ''
EA50.txt,EA50.txt.flow_of_events.1,The system displays the form for entering applicant and recipient data
EA50.txt,EA50.txt.flow_of_events.2,The user enters hisher own data and those of the recipient of the request himselfherself other person if necessary specifying the relationship with that person
EA50.txt,EA50.txt.flow_of_events.3,Heshe also specifies a possible appointment date with Social Workers
EA50.txt,EA50.txt.flow_of_events.4,Heshe then submits the form
EA50.txt,EA50.txt.flow_of_events.5,The system retrieves from the system the master data of the recipient citizen and data regarding the household of the recipient Citizen
EA50.txt,EA50.txt.flow_of_events.6,The request is sent to the Social Services office and the user is notified of the submission
EA31.txt,EA31.txt.name,Request Accepted Identity Card
EA31.txt,EA31.txt.actor,Started by Employee continued citizen
EA31.txt,EA31.txt.precondition,The clerk has authenticated into the system This use case extends Request Identity Card and occurs when the clerk confirms the request of the citizen
EA31.txt,EA31.txt.postcondition,The system notifies the citizen
EA31.txt,EA31.txt.quality_requirement,Not Provided
EA31.txt,EA31.txt.flow_of_events.0,The clerk displays the notification received
EA31.txt,EA31.txt.flow_of_events.1,The system shows the clerk the request for the creation of the ID card by by the citizen
EA31.txt,EA31.txt.flow_of_events.2,The clerk certifies the validity of the request by checking the accuracy of the data and enables the ID card creation procedure
EA31.txt,EA31.txt.flow_of_events.3,The system sends a confirmation e-mail to the citizen who requested the creation of the ID card
EA31.txt,EA31.txt.flow_of_events.4,The citizen goes to the counter
EA51.txt,EA51.txt.name,Assistance Residential Assistance
EA51.txt,EA51.txt.actor,Initiated by User Communicates with ASL
EA51.txt,EA51.txt.precondition,The user has successfully logged in and selected the Social Work feature
EA51.txt,EA51.txt.postcondition,The system has encountered an error in filling out the form so it calls the use case Data Errati OR The user returns to the previous screen OR The system encountered an unanticipated error so it calls the use case Service Not Available Unanticipated Quality Requirements
EA51.txt,EA51.txt.flow_of_events.0,User selects Request residential and semi-residential care ''
EA51.txt,EA51.txt.flow_of_events.1,The system displays the form for entering applicant and recipient data
EA51.txt,EA51.txt.flow_of_events.2,The user enters hisher own data and if necessary enters the data of a third person specifying the relationship with that person
EA51.txt,EA51.txt.flow_of_events.3,The system retrieves the master data of the applicant the recipient citizen if the recipient is a third person and data regarding the household of the recipient Citizen
EA51.txt,EA51.txt.flow_of_events.4,The user specifies the recipient 's psycho-physical condition the reason for the request the type of service requested and the hours required
EA51.txt,EA51.txt.flow_of_events.5,Heshe then submits the form
EA51.txt,EA51.txt.flow_of_events.6,The system forwards the request to the appropriate ASL and notifies the user of the successful request
EA105.txt,EA105.txt.name,Fires
EA105.txt,EA105.txt.actor,Started by Citizen
EA105.txt,EA105.txt.precondition,The Citizen is authenticated in the municipal system OR The Citizen has accessed the municipal system
EA105.txt,EA105.txt.postcondition,The Citizen is satisfied with the information provided to him OR The Citizen is unable to view the descriptive sheet of the Fire feature while the use case Service Not Available which handles technical failure cases will be extended
EA105.txt,EA105.txt.quality_requirement,The response time is in the hundredths of a second range if the page is correctly displayed by the service requester Should the Citizen fail to view the descriptive tab for this feature the system would take a few seconds to invoke the use case that handles the exception
EA105.txt,EA105.txt.flow_of_events.0,The Citizen can access this section if heshe has chosen to view the Risks use case and decides to learn more about the possible causes that trigger fires
EA105.txt,EA105.txt.flow_of_events.1,The system responds to the Citizen 's need with a detailed description of how to prevent fires and who deals with them
EA116.txt,EA116.txt.name,Volunteerism
EA116.txt,EA116.txt.actor,Started by Citizen
EA116.txt,EA116.txt.precondition,The Citizen is authenticated in the municipal system OR The Citizen has accessed the municipal system
EA116.txt,EA116.txt.postcondition,The Citizen acknowledges the information received and if heshe agrees to call the case How To Become Volunteer redirected to that card OR The Citizen acknowledges of use comes of the information provided to him but exits the display of the current screen OR The Citizen fails to view the tab describing the Volunteer use case and therefore extends the Service Not Available use case that handles Technical Failure cases
EA116.txt,EA116.txt.quality_requirement,System response times are in the hundredths of a second range if the Citizen is able to view the page correctly System response times to the Citizen 's request increase in the order of seconds varying from a minimum of to a maximum of
EA116.txt,EA116.txt.flow_of_events.0,The Citizen accesses the introductory screen
EA116.txt,EA116.txt.flow_of_events.1,The system responds by displaying the descriptive tab about the general information about this aspect of Civil Defense and the possibility of knowing the prerequisites for participation
EA116.txt,EA116.txt.flow_of_events.2,The Citizen becomes aware of what is written and therefore selects the link where the use case Come Become Volunteer is called
EA116.txt,EA116.txt.flow_of_events.3,The system responds by allowing him to view this description
EA37.txt,EA37.txt.name,identity Card Renewal
EA37.txt,EA37.txt.actor,Started by Citizen continued employed
EA37.txt,EA37.txt.precondition,The Citizen must be authenticated in the system
EA37.txt,EA37.txt.postcondition,The System creates the document to be delivered to the appropriate office OR In the case where the service is not available the use case Service Not Available is invoked
EA37.txt,EA37.txt.quality_requirement,Not Provided
EA37.txt,EA37.txt.flow_of_events.0,Citizen presses on the Renew ID Card button
EA37.txt,EA37.txt.flow_of_events.1,The system directly sends a renewal request from the Citizen to the appropriate clerk
EA37.txt,EA37.txt.flow_of_events.2,The Citizen goes to the counter to renew the ID card
EA104.txt,EA104.txt.name,Management Modifications
EA104.txt,EA104.txt.actor,Started by Employee
EA104.txt,EA104.txt.precondition,The employee has authenticated into the municipal system
EA104.txt,EA104.txt.postcondition,The employee has correctly submitted the form OR The employee fails to view the page related to the requested edit form and therefore the use case Service Not Available which handles technical failure cases will be extended
EA104.txt,EA104.txt.quality_requirement,Not Provided
EA104.txt,EA104.txt.flow_of_events.0,The employee after authenticating in the system accesses the Civil Defense feature to edit the relevant forms
EA104.txt,EA104.txt.flow_of_events.1,The system responds to this need with the ability to display a screen with the use cases Update Atmospheric Conditions Update Environmental Analysis Update Competitions Bands
EA104.txt,EA104.txt.flow_of_events.2,The 'employee selects the feature to be changed
EA104.txt,EA104.txt.flow_of_events.3,The system responds to the employee 's need with the required change form
EA4.txt,EA4.txt.name,Cancellation Citizen
EA4.txt,EA4.txt.actor,Started by employee
EA4.txt,EA4.txt.precondition,The employee has authenticated into the system This use case includes Search Citizen and occurs when the clerk wants to delete a citizen
EA4.txt,EA4.txt.postcondition,The clerk does not confirm the operation OR The system deletes the citizen OR In the case where the service is not available the use case is invoked of use Service Not Available
EA4.txt,EA4.txt.quality_requirement,Not expected
EA4.txt,EA4.txt.flow_of_events.0,The clerk presses the citizen delete button
EA4.txt,EA4.txt.flow_of_events.1,The system asks the clerk for confirmation
EA4.txt,EA4.txt.flow_of_events.2,The clerk confirms the operation
EA4.txt,EA4.txt.flow_of_events.3,The system deletes the citizen
EA25.txt,EA25.txt.name,Change Of Residence
EA25.txt,EA25.txt.actor,Started by citizen continued employee
EA25.txt,EA25.txt.precondition,The Citizen has authenticated in the system
EA25.txt,EA25.txt.postcondition,The System creates the document to be delivered to the appropriate office OR In the case where the service is not available the use case Service Not Available is invoked
EA25.txt,EA25.txt.quality_requirement,The string common name new residence can contain characters az AZ ' and the string must be non-empty The address string may contain characters az AZ ' and the string must be nonempty The house number string may contain characters AZ and the string must be less than characters long The phone prefix string can contain only numeric characters and must be between and digits long The phone number string can contain only numeric characters and must be between and digits long The family member last name string can include characters az AZ ' and have a maximum length of carat and non-empty The family comp name string can include characters az AZ ' and have a maximum length of carat and non-empty The familiar comp birthplace string may contain characters az AZ ' and must be at least one character The string birth date comp familiar must be an existing date and must have a ddmmyyyy format of numeric type dd from to mm from to yyyy from to present The string card code applicant outside the municipality must be X Xnnnnnnn X letter n number and must have a length of characters
EA25.txt,EA25.txt.flow_of_events.0,The Citizen presses on the Change of Residence button
EA25.txt,EA25.txt.flow_of_events.1,The system shows the citizen the form to fill out
EA25.txt,EA25.txt.flow_of_events.2,The citizen enters the data of hisher new residence
EA25.txt,EA25.txt.flow_of_events.3,The system notifies the citizen that the request has been successfully submitted and is stored in the system
EA25.txt,EA25.txt.flow_of_events.4,The clerk logs into the system and views the request received
EA25.txt,EA25.txt.flow_of_events.5,The clerk verifies the data fills in the document with the rest of the data to be entered and confirms the operation
EA25.txt,EA25.txt.flow_of_events.6,The system saves the form and updates the data
EA3.txt,EA3.txt.name,Authentication Employee
EA3.txt,EA3.txt.actor,Initiated by employee
EA3.txt,EA3.txt.precondition,The employee has been granted access to the system
EA3.txt,EA3.txt.postcondition,The employee has successfully logged in OR In the case where the employee enters incorrect login andor password the system calls the use case Data Errati OR In case the service is not available the use case Service Not Available is called
EA3.txt,EA3.txt.quality_requirement,The username string is present in the system is well-formed contains characters az AZ - edlength less than characters and is not empty The password string is present in the system is well formed contains characters az AZ - and has a length between and characters
EA3.txt,EA3.txt.flow_of_events.0,Employee logs in to the authentication session
EA3.txt,EA3.txt.flow_of_events.1,The system displays the login form for data entry username and password
EA3.txt,EA3.txt.flow_of_events.2,The employee enters the data and submits the authentication request
EA3.txt,EA3.txt.flow_of_events.3,The system verifies the accuracy of the data and allows the employee to log in
EA43.txt,EA43.txt.name,Practice Response
EA43.txt,EA43.txt.actor,Initiated by Employee Communicates with Citizen
EA43.txt,EA43.txt.precondition,The Employee is logged into the system has selected a pending file
EA43.txt,EA43.txt.postcondition,A notification was sent to the Citizen OR The system encountered an unanticipated error so calls the use case Service Not Available
EA43.txt,EA43.txt.quality_requirement,This use case includes the use cases Assistance Economic Assistance Domestic Service Mobility Disabled Accommodations Night Assistance Girls Mothers Minor Assistance Housing Release Parking Disabled
EA43.txt,EA43.txt.flow_of_events.0,Clerk rejects the practice
EA43.txt,EA43.txt.flow_of_events.1,The system sets the file as rejected
EA43.txt,EA43.txt.flow_of_events.2,It then sends a notification to the Citizen
EA26.txt,EA26.txt.name,Change Of Residence Other Community
EA26.txt,EA26.txt.actor,Started by Citizen continued by Employee
EA26.txt,EA26.txt.precondition,The Citizen has authenticated in the system
EA26.txt,EA26.txt.postcondition,The System creates the document to be delivered to the appropriate office OR In the case where the service is not available the use case Service Not Available is invoked
EA26.txt,EA26.txt.quality_requirement,The string common name new residence can contain characters az AZ ' and the string must be non-empty The address string may contain characters az AZ ' and the string must be nonempty The house number string may contain characters AZ and the string must be less than characters long The phone prefix string can contain only numeric characters and must be between and digits long The phone number string can contain only numeric characters and must be between and digits long The family member last name string may include characters az AZ ' and have a maximum length of characters and not empty The family member first name string can include characters az AZ ' and have a maximum length of carat and non-empty The familiar comp birthplace string may contain characters az AZ ' and must be at least one character long The family comp birth date string must be an existing date and must have a ddmmyyyy format of numeric type dd from to mm from to yyyy from to present The string card code applicant outside the municipality must be X Xnnnnnnn X letter n number and must have a length of characters
EA26.txt,EA26.txt.flow_of_events.0,The Citizen presses on the Change of Residence button
EA26.txt,EA26.txt.flow_of_events.1,The system shows the citizen the form to fill out
EA26.txt,EA26.txt.flow_of_events.2,The citizen enters the data of hisher new residence
EA26.txt,EA26.txt.flow_of_events.3,The system notifies the citizen that the request has been successfully submitted and the request is stored
EA26.txt,EA26.txt.flow_of_events.4,The clerk logs into the system and views the request received
EA26.txt,EA26.txt.flow_of_events.5,The clerk verifies the data fills in the document with the rest of the data to be entered and confirms the operation
EA26.txt,EA26.txt.flow_of_events.6,The system saves the form and updates the data
EA26.txt,EA26.txt.flow_of_events.7,The clerk sends a document with the request made by the citizen to the clerk of the other municipality
EA26.txt,EA26.txt.flow_of_events.8,The clerk of the other municipality verifies the document and sends a positive notification to the other clerk and a notification to the citizen
EA36.txt,EA36.txt.name,Request Status Of Family
EA36.txt,EA36.txt.actor,Started by Citizen
EA36.txt,EA36.txt.precondition,The Citizen has authenticated into the system
EA36.txt,EA36.txt.postcondition,The system performs an operation chosen by the citizen OR In case the service is not available the use case Service Not Available is invoked
EA36.txt,EA36.txt.quality_requirement,Not Provided
EA36.txt,EA36.txt.flow_of_events.0,Citizen presses on the Family Status button
EA36.txt,EA36.txt.flow_of_events.1,The system displays the family status to the citizen
EA36.txt,EA36.txt.flow_of_events.2,The Citizen chooses whether to print or send to hisher e-mail the family status
EA36.txt,EA36.txt.flow_of_events.3,The system executes the choice made by the citizen
EA20.txt,EA20.txt.name,Recovery Password Administrator
EA20.txt,EA20.txt.actor,Started by administrator
EA20.txt,EA20.txt.precondition,The administrator has access to the system
EA20.txt,EA20.txt.postcondition,The system sends the password OR In the case where the administrator enters a serial number that is not in the system the system calls the use case Data Errati OR In the case where the service is not available the use case Service Not Available is called
EA20.txt,EA20.txt.quality_requirement,Not expected
EA20.txt,EA20.txt.flow_of_events.0,The administrator has forgotten the password and presses the password recovery button
EA20.txt,EA20.txt.flow_of_events.1,The system shows the form for entering the freshman
EA20.txt,EA20.txt.flow_of_events.2,The administrator enters hisher matriculation number and presses the confirmation button
EA20.txt,EA20.txt.flow_of_events.3,The system verifies the data and sends the password to the administrator 's email address
EA57.txt,EA57.txt.name,Release Parking Disabled
EA57.txt,EA57.txt.actor,Initiated by User Communicates with Traffic Police Command
EA57.txt,EA57.txt.precondition,The user has successfully logged in and selected the Social Assistance feature
EA57.txt,EA57.txt.postcondition,The system has encountered an error in filling out the form so it calls the use case Data Errati OR The user returns to the previous screen OR The system encountered an unanticipated error so it calls the use case Service Not Available Unanticipated Quality Requirements
EA57.txt,EA57.txt.flow_of_events.0,The user selects the Social Assistance feature by selecting Disabled Parking Release ''
EA57.txt,EA57.txt.flow_of_events.1,The system displays the form for entering applicant and recipient data if different
EA57.txt,EA57.txt.flow_of_events.2,The user enters the master data of the applicant and those of the recipient if different if necessary specifying the relationship to that person
EA57.txt,EA57.txt.flow_of_events.3,Also specified is the type of documentation attached to the traffic police command medical-legal certificate issued by the ASL commission
EA57.txt,EA57.txt.flow_of_events.4,It then submits the form
EA57.txt,EA57.txt.flow_of_events.5,The system picks up the master data of the recipient citizen
EA57.txt,EA57.txt.flow_of_events.6,The request is sent to the traffic police command and the user is notified of the submission
EA68.txt,EA68.txt.name,News Canceled
EA68.txt,EA68.txt.actor,Started by Citizen
EA68.txt,EA68.txt.precondition,This use case extends Subscribe News Informagiovani and occurs when a citizen decides to cancel informagiovani news
EA68.txt,EA68.txt.postcondition,The system resubmits the form
EA68.txt,EA68.txt.quality_requirement,Not provided
EA68.txt,EA68.txt.flow_of_events.0,Citizen decides she wants to cancel informagiovani news and then enters in the form that she wants to cancel it
EA68.txt,EA68.txt.flow_of_events.1,The system receives the form notifies that the news has been cancelled and resubmits the form
EA41.txt,EA41.txt.name,Visualization Practice
EA41.txt,EA41.txt.actor,Started by citizen
EA41.txt,EA41.txt.precondition,The citizen has authenticated in the system
EA41.txt,EA41.txt.postcondition,The citizen displays the screen OR In the case where the citizen wants to delete a file the system calls the use case Delete Practice OR In the case where the citizen wants to edit a practice the system calls the use case Edit Practice OR In the case where the service is not available the use case is called of use case Service Not Available
EA41.txt,EA41.txt.quality_requirement,Not Available
EA41.txt,EA41.txt.flow_of_events.0,Citizen clicks on the button view practices ID Card Change of Residence
EA41.txt,EA41.txt.flow_of_events.1,The system displays a screen with the practices that concern the citizen
EA89.txt,EA89.txt.name,Request Number Civic
EA89.txt,EA89.txt.actor,Initiated by citizen communicates with employee
EA89.txt,EA89.txt.precondition,The citizen has authenticated in the system
EA89.txt,EA89.txt.postcondition,The system displays a message notifying the request The system sends a request notification message to the appropriate clerk OR in the case of incorrect data entry the system invokes the use case Data Errati OR in the case of technical failures the system invokes the use case Service Not Available
EA89.txt,EA89.txt.quality_requirement,Not Available
EA89.txt,EA89.txt.flow_of_events.0,Citizen accesses the house number request area using the appropriate link
EA89.txt,EA89.txt.flow_of_events.1,The system displays the form for entering the data required for the request The citizen enters the required data
EA89.txt,EA89.txt.flow_of_events.2,The system verifies the correctness and completeness of the data then displays a summary screen or activates the use case Dati Errati The citizen confirms the operation
EA89.txt,EA89.txt.flow_of_events.3,The system displays a message notifying the request
EA89.txt,EA89.txt.flow_of_events.4,The system sends a message notifying the appropriate employee of the request
EA133.txt,EA133.txt.name,Request TOSAP Rified
EA133.txt,EA133.txt.actor,Started by Employee
EA133.txt,EA133.txt.precondition,The Clerk has authenticated in the system Request TOSAP Rejected includes the Request TOSAP use case
EA133.txt,EA133.txt.postcondition,The system notifies the citizen of the outcome
EA133.txt,EA133.txt.quality_requirement,Not provided
EA133.txt,EA133.txt.flow_of_events.0,The Employee displays the notification received
EA133.txt,EA133.txt.flow_of_events.1,The System displays to the Clerk the request made by the citizen
EA133.txt,EA133.txt.flow_of_events.2,The Clerk reveals an error in the request and rejects the procedure the request
EA133.txt,EA133.txt.flow_of_events.3,The System sends a notification to the citizen who requested the service
EA129.txt,EA129.txt.name,Request IPPA Accepted
EA129.txt,EA129.txt.actor,Started by Employee
EA129.txt,EA129.txt.precondition,The Clerk has authenticated in the system Request IPPA Accepted includes the case use case Request IPPA
EA129.txt,EA129.txt.postcondition,The system notifies the citizen of the outcome
EA129.txt,EA129.txt.quality_requirement,Not provided
EA129.txt,EA129.txt.flow_of_events.0,The Employee displays the notification received
EA129.txt,EA129.txt.flow_of_events.1,The System displays to the Clerk the request made by the citizen
EA129.txt,EA129.txt.flow_of_events.2,The Clerk certifies the validity of the request by checking the accuracy of the data and enables the bureaucratic procedure for requesting the service
EA129.txt,EA129.txt.flow_of_events.3,The System sends a confirmation e-mail to the citizen who requested the service
EA13.txt,EA13.txt.name,Edit E Mail Citizen
EA13.txt,EA13.txt.actor,Started by Citizen
EA13.txt,EA13.txt.precondition,The citizen has authenticated in the system
EA13.txt,EA13.txt.postcondition,The system saves the new email The system detects an error and retrieves the use case Dati Errati OR In the case where the service is not available the use case Service Not Available is invoked
EA13.txt,EA13.txt.quality_requirement,Not Provided
EA13.txt,EA13.txt.flow_of_events.0,Citizen accesses the e-email edit form
EA13.txt,EA13.txt.flow_of_events.1,The system shows the form the enter the new email
EA13.txt,EA13.txt.flow_of_events.2,The citizen enters the new e-mail and presses the confirmation button
EA13.txt,EA13.txt.flow_of_events.3,The system updates the new e-mail
EA55.txt,EA55.txt.name,Plan Zone Assistance
EA55.txt,EA55.txt.actor,Started by User
EA55.txt,EA55.txt.precondition,The user accessed the system
EA55.txt,EA55.txt.postcondition,The user returns to the previous screen OR The system encountered an unanticipated error so calls the use case Service Not Available Unanticipated Quality Requirements
EA55.txt,EA55.txt.flow_of_events.0,Remote user selects the Social Assistance feature by selecting Area Plan assistance services ''
EA55.txt,EA55.txt.flow_of_events.1,The system displays the area plan regarding care services
EA38.txt,EA38.txt.name,Lost Identity Card
EA38.txt,EA38.txt.actor,Started by Citizen continued by employee
